budget,cell_id,family,group,is_final,label_error,length_band,method,score,trace_id,trace_length,unit_index
64,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,22,False,1,ge512,cusum_swvar_equal,-0.23669729200943537,22:0,2048,22
128,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,22,False,1,ge512,deepconf_entropy_w64,0.2690291936950189,22:0,2048,22
128,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,22,False,1,ge512,iu28_no_length,0.25042096551217063,22:0,2048,22
128,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,22,False,1,ge512,cusum_swvar_equal,-0.2309543538040973,22:0,2048,22
256,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,22,False,1,ge512,deepconf_entropy_w64,0.2690291936950189,22:0,2048,22
256,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,22,False,1,ge512,iu28_no_length,0.2509679688802352,22:0,2048,22
256,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,22,False,1,ge512,cusum_swvar_equal,-0.22669869622672362,22:0,2048,22
512,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,22,False,1,ge512,deepconf_entropy_w64,0.2690291936950189,22:0,2048,22
512,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,22,False,1,ge512,iu28_no_length,0.2516912434987539,22:0,2048,22
512,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,22,False,1,ge512,cusum_swvar_equal,-0.2249748722719165,22:0,2048,22
2048,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,22,True,1,ge512,deepconf_entropy_w64,2.7001869305968285,22:0,2048,22
2048,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,22,True,1,ge512,iu28_no_length,1.3950428682291087,22:0,2048,22
2048,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,22,True,1,ge512,cusum_swvar_equal,2.5768722224403984,22:0,2048,22
16,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,25,False,1,ge512,deepconf_entropy_w64,0.0471240135084372,25:0,2048,25
16,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,25,False,1,ge512,iu28_no_length,0.08870557328029177,25:0,2048,25
16,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,25,False,1,ge512,cusum_swvar_equal,-0.7965576860235647,25:0,2048,25
32,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,25,False,1,ge512,deepconf_entropy_w64,0.060067793314374285,25:0,2048,25
32,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,25,False,1,ge512,iu28_no_length,0.012693916979590636,25:0,2048,25
32,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,25,False,1,ge512,cusum_swvar_equal,-0.7381218641021696,25:0,2048,25
64,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,25,False,1,ge512,deepconf_entropy_w64,0.13495521262666443,25:0,2048,25
64,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,25,False,1,ge512,iu28_no_length,0.2398952575437643,25:0,2048,25
64,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,25,False,1,ge512,cusum_swvar_equal,-0.3638709568106785,25:0,2048,25
128,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,25,False,1,ge512,deepconf_entropy_w64,0.1560471879989791,25:0,2048,25
128,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,25,False,1,ge512,iu28_no_length,0.2418984711623245,25:0,2048,25
128,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,25,False,1,ge512,cusum_swvar_equal,-0.3642371115325832,25:0,2048,25
256,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,25,False,1,ge512,deepconf_entropy_w64,0.33637417167733474,25:0,2048,25
256,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,25,False,1,ge512,iu28_no_length,0.3191906338186832,25:0,2048,25
256,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,25,False,1,ge512,cusum_swvar_equal,-0.2699094361568203,25:0,2048,25
512,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,25,False,1,ge512,deepconf_entropy_w64,0.557112927937851,25:0,2048,25
512,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,25,False,1,ge512,iu28_no_length,0.44676635998192704,25:0,2048,25
512,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,25,False,1,ge512,cusum_swvar_equal,0.15767253342819118,25:0,2048,25
2048,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,25,True,1,ge512,deepconf_entropy_w64,2.698333352804184,25:0,2048,25
2048,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,25,True,1,ge512,iu28_no_length,1.3999691931863578,25:0,2048,25
2048,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,25,True,1,ge512,cusum_swvar_equal,2.9627435368544273,25:0,2048,25
16,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,28,False,0,128_511,deepconf_entropy_w64,0.16124851043396005,28:0,405,28
16,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,28,False,0,128_511,iu28_no_length,0.05308173091531983,28:0,405,28
16,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,28,False,0,128_511,cusum_swvar_equal,-0.601755203133862,28:0,405,28
32,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,28,False,0,128_511,deepconf_entropy_w64,0.09907560479277833,28:0,405,28
32,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,28,False,0,128_511,iu28_no_length,-0.06115233122058237,28:0,405,28
32,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,28,False,0,128_511,cusum_swvar_equal,-0.5846643635767783,28:0,405,28
64,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,28,False,0,128_511,deepconf_entropy_w64,0.11289983427184958,28:0,405,28
64,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,28,False,0,128_511,iu28_no_length,-0.03740456941309721,28:0,405,28
64,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,28,False,0,128_511,cusum_swvar_equal,-0.5614789058732619,28:0,405,28
128,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,28,False,0,128_511,deepconf_entropy_w64,0.1394003345412005,28:0,405,28
128,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,28,False,0,128_511,iu28_no_length,0.10737718854495956,28:0,405,28
128,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,28,False,0,128_511,cusum_swvar_equal,-0.5610767111470665,28:0,405,28
256,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,28,False,0,128_511,deepconf_entropy_w64,0.1394003345412005,28:0,405,28
256,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,28,False,0,128_511,iu28_no_length,0.18471445491762858,28:0,405,28
256,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,28,False,0,128_511,cusum_swvar_equal,-0.5605545376557601,28:0,405,28
405,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,28,True,0,128_511,deepconf_entropy_w64,0.16513225685341837,28:0,405,28
405,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,28,True,0,128_511,iu28_no_length,0.18412679654814573,28:0,405,28
405,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,28,True,0,128_511,cusum_swvar_equal,-0.5598197912355918,28:0,405,28
16,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,29,False,0,128_511,deepconf_entropy_w64,0.14243731462283904,29:0,418,29
16,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,29,False,0,128_511,iu28_no_length,0.09186302660786771,29:0,418,29
16,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,29,False,0,128_511,cusum_swvar_equal,-0.6311109962266438,29:0,418,29
32,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,29,False,0,128_511,deepconf_entropy_w64,0.12776347197973337,29:0,418,29
32,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,29,False,0,128_511,iu28_no_length,-0.013229525697769973,29:0,418,29
32,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,29,False,0,128_511,cusum_swvar_equal,-0.6001548563015687,29:0,418,29
64,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,29,False,0,128_511,deepconf_entropy_w64,0.13449452381780702,29:0,418,29
64,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,29,False,0,128_511,iu28_no_length,0.17379040306315952,29:0,418,29
64,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,29,False,0,128_511,cusum_swvar_equal,-0.5522170198362156,29:0,418,29
128,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,29,False,0,128_511,deepconf_entropy_w64,0.13449452381780702,29:0,418,29
128,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,29,False,0,128_511,iu28_no_length,0.17470238920047879,29:0,418,29
128,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,29,False,0,128_511,cusum_swvar_equal,-0.5446083233199293,29:0,418,29
256,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,29,False,0,128_511,deepconf_entropy_w64,0.13449452381780702,29:0,418,29
256,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,29,False,0,128_511,iu28_no_length,0.1779030272490711,29:0,418,29
256,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,29,False,0,128_511,cusum_swvar_equal,-0.5424704117252659,29:0,418,29
418,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,29,True,0,128_511,deepconf_entropy_w64,0.13449452381780702,29:0,418,29
418,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,29,True,0,128_511,iu28_no_length,0.17993914346892037,29:0,418,29
418,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,29,True,0,128_511,cusum_swvar_equal,-0.5396687257442258,29:0,418,29
16,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,30,False,0,128_511,deepconf_entropy_w64,0.06519254361001003,30:0,404,30
16,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,30,False,0,128_511,iu28_no_length,0.04666124171978636,30:0,404,30
16,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,30,False,0,128_511,cusum_swvar_equal,-0.7528595503559494,30:0,404,30
32,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,30,False,0,128_511,deepconf_entropy_w64,0.07186928419309879,30:0,404,30
32,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,30,False,0,128_511,iu28_no_length,-0.025536235054600634,30:0,404,30
32,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,30,False,0,128_511,cusum_swvar_equal,-0.731558262827597,30:0,404,30
64,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,30,False,0,128_511,deepconf_entropy_w64,0.06633011697345381,30:0,404,30
64,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,30,False,0,128_511,iu28_no_length,0.13954186151513126,30:0,404,30
64,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,30,False,0,128_511,cusum_swvar_equal,-0.6791038184035545,30:0,404,30
128,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,30,False,0,128_511,deepconf_entropy_w64,0.12880718117040146,30:0,404,30
128,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,30,False,0,128_511,iu28_no_length,0.14378429335536258,30:0,404,30
128,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,30,False,0,128_511,cusum_swvar_equal,-0.49254926382408215,30:0,404,30
256,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,30,False,0,128_511,deepconf_entropy_w64,0.13779704209085253,30:0,404,30
256,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,30,False,0,128_511,iu28_no_length,0.13941834104907255,30:0,404,30
256,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,30,False,0,128_511,cusum_swvar_equal,-0.49007434045177367,30:0,404,30
404,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,30,True,0,128_511,deepconf_entropy_w64,0.15811655898579602,30:0,404,30
404,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,30,True,0,128_511,iu28_no_length,0.27043613273508893,30:0,404,30
404,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,30,True,0,128_511,cusum_swvar_equal,-0.49128326266792616,30:0,404,30
16,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,31,False,0,ge512,deepconf_entropy_w64,0.08336210182824288,31:0,526,31
16,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,31,False,0,ge512,iu28_no_length,0.12785760317271924,31:0,526,31
16,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,31,False,0,ge512,cusum_swvar_equal,-0.7333400369169791,31:0,526,31
32,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,31,False,0,ge512,deepconf_entropy_w64,0.12439949044710374,31:0,526,31
32,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,31,False,0,ge512,iu28_no_length,0.12940954730207227,31:0,526,31
32,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,31,False,0,ge512,cusum_swvar_equal,-0.50988504993996,31:0,526,31
64,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,31,False,0,ge512,deepconf_entropy_w64,0.18396889776590797,31:0,526,31
64,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,31,False,0,ge512,iu28_no_length,0.316366652105949,31:0,526,31
64,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,31,False,0,ge512,cusum_swvar_equal,-0.3042002005819515,31:0,526,31
128,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,31,False,0,ge512,deepconf_entropy_w64,0.19540585341110273,31:0,526,31
128,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,31,False,0,ge512,iu28_no_length,0.32044611432754583,31:0,526,31
128,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,31,False,0,ge512,cusum_swvar_equal,-0.3019924372082303,31:0,526,31
256,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,31,False,0,ge512,deepconf_entropy_w64,0.19540585341110273,31:0,526,31
256,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,31,False,0,ge512,iu28_no_length,0.32178624858775706,31:0,526,31
256,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,31,False,0,ge512,cusum_swvar_equal,-0.30007673195275003,31:0,526,31
512,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,31,False,0,ge512,deepconf_entropy_w64,0.19540585341110273,31:0,526,31
512,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,31,False,0,ge512,iu28_no_length,0.3216851092586365,31:0,526,31
512,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,31,False,0,ge512,cusum_swvar_equal,-0.26379703566006624,31:0,526,31
526,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,31,True,0,ge512,deepconf_entropy_w64,0.19540585341110273,31:0,526,31
526,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,31,True,0,ge512,iu28_no_length,0.3217222330302254,31:0,526,31
526,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,31,True,0,ge512,cusum_swvar_equal,-0.263665709611635,31:0,526,31
16,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,32,False,0,128_511,deepconf_entropy_w64,0.18812714462546865,32:0,394,32
16,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,32,False,0,128_511,iu28_no_length,0.32951074291457527,32:0,394,32
16,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,32,False,0,128_511,cusum_swvar_equal,-0.49333866937446624,32:0,394,32
32,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,32,False,0,128_511,deepconf_entropy_w64,0.15533535383110575,32:0,394,32
32,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,32,False,0,128_511,iu28_no_length,0.24020897687845894,32:0,394,32
32,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,32,False,0,128_511,cusum_swvar_equal,-0.4782527396986215,32:0,394,32
64,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,32,False,0,128_511,deepconf_entropy_w64,0.1375817623714397,32:0,394,32
64,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,32,False,0,128_511,iu28_no_length,0.23925759736930943,32:0,394,32
64,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,32,False,0,128_511,cusum_swvar_equal,-0.47810121903180414,32:0,394,32
128,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,32,False,0,128_511,deepconf_entropy_w64,0.13766397740374714,32:0,394,32
128,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,32,False,0,128_511,iu28_no_length,0.24261689624920993,32:0,394,32
128,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,32,False,0,128_511,cusum_swvar_equal,-0.4778494344209632,32:0,394,32
256,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,32,False,0,128_511,deepconf_entropy_w64,0.13766397740374714,32:0,394,32
256,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,32,False,0,128_511,iu28_no_length,0.243512156212621,32:0,394,32
256,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,32,False,0,128_511,cusum_swvar_equal,-0.47646331431943234,32:0,394,32
394,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,32,True,0,128_511,deepconf_entropy_w64,0.13766397740374714,32:0,394,32
394,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,32,True,0,128_511,iu28_no_length,0.24439228415210545,32:0,394,32
394,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,32,True,0,128_511,cusum_swvar_equal,-0.47471003684581303,32:0,394,32
16,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,37,False,0,128_511,deepconf_entropy_w64,0.05754413683492543,37:0,256,37
16,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,37,False,0,128_511,iu28_no_length,0.043570840137785644,37:0,256,37
16,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,37,False,0,128_511,cusum_swvar_equal,-0.7339745295274296,37:0,256,37
32,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,37,False,0,128_511,deepconf_entropy_w64,0.10180075675511169,37:0,256,37
32,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,37,False,0,128_511,iu28_no_length,-0.04056073325564867,37:0,256,37
32,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,37,False,0,128_511,cusum_swvar_equal,-0.6183763881385009,37:0,256,37
64,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,37,False,0,128_511,deepconf_entropy_w64,0.15165901939659296,37:0,256,37
64,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,37,False,0,128_511,iu28_no_length,0.020010750136339392,37:0,256,37
