cell,model,dataset,n_problems,acc,subset,method,n_feats,anchor,auroc_X,lo,hi,n_rows,valid_rate,published_Y,Y_method,delta_X_minus_Y,head_to_head,flipped
gpqa_qwen72b,Qwen/Qwen2.5-72B-Instruct,gpqa,198,0.4439,GOOD_6,upcr,6,epr,0.4115,0.3852,0.4355,1980,1.0,,,,,True
gpqa_qwen72b,Qwen/Qwen2.5-72B-Instruct,gpqa,198,0.4439,top_macro_5,lsml,5,epr,0.5538,0.5282,0.5787,1980,1.0,,,,,False
gpqa_qwen72b,Qwen/Qwen2.5-72B-Instruct,gpqa,198,0.4439,top_macro_5,upcr,5,epr,0.5349,0.5095,0.5607,1980,1.0,,,,,False
gpqa_qwen72b,Qwen/Qwen2.5-72B-Instruct,gpqa,198,0.4439,STABLE_H9,lsml,9,epr,0.5632,0.5382,0.5892,1980,1.0,,,,,True
gpqa_qwen72b,Qwen/Qwen2.5-72B-Instruct,gpqa,198,0.4439,STABLE_H9,upcr,9,epr,0.4556,0.4297,0.4814,1980,1.0,,,,,False
gpqa_qwen72b,Qwen/Qwen2.5-72B-Instruct,gpqa,198,0.4439,ALL_H16,lsml,16,epr,0.4258,0.4005,0.4516,1980,1.0,,,,,False
gpqa_qwen72b,Qwen/Qwen2.5-72B-Instruct,gpqa,198,0.4439,ALL_H16,upcr,16,epr,0.4347,0.4094,0.4608,1980,1.0,,,,,False
gpqa_qwen72b,Qwen/Qwen2.5-72B-Instruct,gpqa,198,0.4439,GOOD_5+spilled,lsml,9,epr,0.5516,0.5256,0.5776,1980,1.0,,,,,False
gpqa_qwen72b,Qwen/Qwen2.5-72B-Instruct,gpqa,198,0.4439,GOOD_5+spilled,upcr,9,epr,0.4251,0.3995,0.4486,1980,1.0,,,,,True
gpqa_qwen72b,Qwen/Qwen2.5-72B-Instruct,gpqa,198,0.4439,GOOD_5+energy,lsml,9,epr,0.3986,0.3728,0.4233,1980,1.0,,,,,True
gpqa_qwen72b,Qwen/Qwen2.5-72B-Instruct,gpqa,198,0.4439,GOOD_5+energy,upcr,9,epr,0.5787,0.5515,0.6028,1980,1.0,,,,,False
gpqa_qwen72b,Qwen/Qwen2.5-72B-Instruct,gpqa,198,0.4439,GOOD_5+logprob,lsml,8,epr,0.4922,0.4662,0.5189,1980,1.0,,,,,False
gpqa_qwen72b,Qwen/Qwen2.5-72B-Instruct,gpqa,198,0.4439,GOOD_5+logprob,upcr,8,epr,0.4927,0.4664,0.5204,1980,1.0,,,,,False
gpqa_qwen72b,Qwen/Qwen2.5-72B-Instruct,gpqa,198,0.4439,GOOD_5,lsml,5,cusum_max,0.5575,0.5318,0.5816,1980,1.0,,,,,False
gpqa_qwen72b,Qwen/Qwen2.5-72B-Instruct,gpqa,198,0.4439,GOOD_5,upcr,5,cusum_max,0.5885,0.5645,0.6148,1980,1.0,,,,,False
gpqa_qwen72b,Qwen/Qwen2.5-72B-Instruct,gpqa,198,0.4439,GOOD_6,lsml,6,cusum_max,0.5445,0.5184,0.5698,1980,1.0,,,,,False
gpqa_qwen72b,Qwen/Qwen2.5-72B-Instruct,gpqa,198,0.4439,GOOD_6,upcr,6,cusum_max,0.5885,0.5645,0.6148,1980,1.0,,,,,False
gpqa_r1distill8b,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,gpqa,175,0.3183,consensus_4,lsml,4,epr,0.4797,0.4519,0.5089,1750,1.0,,,,,False
gpqa_r1distill8b,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,gpqa,175,0.3183,consensus_4,upcr,4,epr,0.4808,0.4537,0.5102,1750,1.0,,,,,False
gpqa_r1distill8b,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,gpqa,175,0.3183,GOOD_5,lsml,5,epr,0.4856,0.459,0.5168,1750,1.0,,,,,False
gpqa_r1distill8b,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,gpqa,175,0.3183,GOOD_5,upcr,5,epr,0.4933,0.4667,0.5247,1750,1.0,,,,,False
gpqa_r1distill8b,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,gpqa,175,0.3183,GOOD_6,lsml,6,epr,0.4904,0.4623,0.5212,1750,1.0,,,,,True
gpqa_r1distill8b,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,gpqa,175,0.3183,GOOD_6,upcr,6,epr,0.4919,0.4651,0.5236,1750,1.0,,,,,False
gpqa_r1distill8b,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,gpqa,175,0.3183,top_macro_5,lsml,5,epr,0.484,0.4561,0.5136,1750,1.0,,,,,False
gpqa_r1distill8b,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,gpqa,175,0.3183,top_macro_5,upcr,5,epr,0.4781,0.4495,0.5094,1750,1.0,,,,,False
gpqa_r1distill8b,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,gpqa,175,0.3183,STABLE_H9,lsml,9,epr,0.4582,0.4296,0.4882,1750,1.0,,,,,False
gpqa_r1distill8b,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,gpqa,175,0.3183,STABLE_H9,upcr,9,epr,0.4622,0.4343,0.4911,1750,1.0,,,,,False
gpqa_r1distill8b,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,gpqa,175,0.3183,ALL_H16,lsml,16,epr,0.4849,0.4564,0.5151,1750,1.0,,,,,False
gpqa_r1distill8b,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,gpqa,175,0.3183,ALL_H16,upcr,16,epr,0.4717,0.4414,0.5007,1750,1.0,,,,,False
gpqa_r1distill8b,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,gpqa,175,0.3183,GOOD_5+spilled,lsml,9,epr,0.4914,0.4633,0.5216,1750,1.0,,,,,True
gpqa_r1distill8b,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,gpqa,175,0.3183,GOOD_5+spilled,upcr,9,epr,0.5176,0.4869,0.5461,1750,1.0,,,,,True
gpqa_r1distill8b,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,gpqa,175,0.3183,GOOD_5+energy,lsml,9,epr,0.4851,0.4573,0.5166,1750,1.0,,,,,True
gpqa_r1distill8b,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,gpqa,175,0.3183,GOOD_5+energy,upcr,9,epr,0.4896,0.4601,0.5187,1750,1.0,,,,,False
gpqa_r1distill8b,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,gpqa,175,0.3183,GOOD_5+logprob,lsml,8,epr,0.4958,0.468,0.5264,1750,1.0,,,,,False
gpqa_r1distill8b,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,gpqa,175,0.3183,GOOD_5+logprob,upcr,8,epr,0.4995,0.4712,0.5295,1750,1.0,,,,,False
gpqa_r1distill8b,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,gpqa,175,0.3183,GOOD_5,lsml,5,cusum_max,0.5144,0.4832,0.541,1750,1.0,,,,,True
gpqa_r1distill8b,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,gpqa,175,0.3183,GOOD_5,upcr,5,cusum_max,0.4933,0.4667,0.5247,1750,1.0,,,,,False
gpqa_r1distill8b,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,gpqa,175,0.3183,GOOD_6,lsml,6,cusum_max,0.5096,0.4788,0.5377,1750,1.0,,,,,False
gpqa_r1distill8b,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,gpqa,175,0.3183,GOOD_6,upcr,6,cusum_max,0.5081,0.4764,0.5349,1750,1.0,,,,,True
internalstates_gsm8k_qwen25_7b,Qwen/Qwen2.5-7B-Instruct,gsm8k,500,0.294,consensus_4,lsml,4,epr,0.7119,0.6648,0.7607,500,1.0,0.7915000000000001,Internal-States+RC,-0.0796,SAME-MODEL,False
internalstates_gsm8k_qwen25_7b,Qwen/Qwen2.5-7B-Instruct,gsm8k,500,0.294,consensus_4,upcr,4,epr,0.6555,0.6064,0.7084,500,1.0,0.7915000000000001,Internal-States+RC,-0.136,SAME-MODEL,False
internalstates_gsm8k_qwen25_7b,Qwen/Qwen2.5-7B-Instruct,gsm8k,500,0.294,GOOD_5,lsml,5,epr,0.7039,0.6551,0.7532,500,1.0,0.7915000000000001,Internal-States+RC,-0.0876,SAME-MODEL,False
internalstates_gsm8k_qwen25_7b,Qwen/Qwen2.5-7B-Instruct,gsm8k,500,0.294,GOOD_5,upcr,5,epr,0.6902,0.6414,0.7398,500,1.0,0.7915000000000001,Internal-States+RC,-0.1013,SAME-MODEL,False
internalstates_gsm8k_qwen25_7b,Qwen/Qwen2.5-7B-Instruct,gsm8k,500,0.294,GOOD_6,lsml,6,epr,0.7036,0.6571,0.7512,500,1.0,0.7915000000000001,Internal-States+RC,-0.0879,SAME-MODEL,False
internalstates_gsm8k_qwen25_7b,Qwen/Qwen2.5-7B-Instruct,gsm8k,500,0.294,GOOD_6,upcr,6,epr,0.6533,0.606,0.7031,500,1.0,0.7915000000000001,Internal-States+RC,-0.1382,SAME-MODEL,False
internalstates_gsm8k_qwen25_7b,Qwen/Qwen2.5-7B-Instruct,gsm8k,500,0.294,top_macro_5,lsml,5,epr,0.6135,0.5652,0.6654,500,1.0,0.7915000000000001,Internal-States+RC,-0.178,SAME-MODEL,False
internalstates_gsm8k_qwen25_7b,Qwen/Qwen2.5-7B-Instruct,gsm8k,500,0.294,top_macro_5,upcr,5,epr,0.6525,0.6059,0.7029,500,1.0,0.7915000000000001,Internal-States+RC,-0.139,SAME-MODEL,False
internalstates_gsm8k_qwen25_7b,Qwen/Qwen2.5-7B-Instruct,gsm8k,500,0.294,STABLE_H9,lsml,9,epr,0.6614,0.6093,0.7121,500,1.0,0.7915000000000001,Internal-States+RC,-0.1301,SAME-MODEL,True
internalstates_gsm8k_qwen25_7b,Qwen/Qwen2.5-7B-Instruct,gsm8k,500,0.294,STABLE_H9,upcr,9,epr,0.6844,0.6346,0.7336,500,1.0,0.7915000000000001,Internal-States+RC,-0.1071,SAME-MODEL,False
internalstates_gsm8k_qwen25_7b,Qwen/Qwen2.5-7B-Instruct,gsm8k,500,0.294,ALL_H16,lsml,16,epr,0.6798,0.6292,0.7312,500,1.0,0.7915000000000001,Internal-States+RC,-0.1117,SAME-MODEL,True
internalstates_gsm8k_qwen25_7b,Qwen/Qwen2.5-7B-Instruct,gsm8k,500,0.294,ALL_H16,upcr,16,epr,0.637,0.5835,0.6899,500,1.0,0.7915000000000001,Internal-States+RC,-0.1545,SAME-MODEL,True
internalstates_gsm8k_qwen25_7b,Qwen/Qwen2.5-7B-Instruct,gsm8k,500,0.294,GOOD_5+spilled,lsml,9,epr,0.7027,0.654,0.7533,500,1.0,0.7915000000000001,Internal-States+RC,-0.0888,SAME-MODEL,False
internalstates_gsm8k_qwen25_7b,Qwen/Qwen2.5-7B-Instruct,gsm8k,500,0.294,GOOD_5+spilled,upcr,9,epr,0.6568,0.6043,0.7077,500,1.0,0.7915000000000001,Internal-States+RC,-0.1347,SAME-MODEL,False
internalstates_gsm8k_qwen25_7b,Qwen/Qwen2.5-7B-Instruct,gsm8k,500,0.294,GOOD_5+energy,lsml,9,epr,0.7327,0.6846,0.7808,500,1.0,0.7915000000000001,Internal-States+RC,-0.0588,SAME-MODEL,False
internalstates_gsm8k_qwen25_7b,Qwen/Qwen2.5-7B-Instruct,gsm8k,500,0.294,GOOD_5+energy,upcr,9,epr,0.7045,0.6569,0.753,500,1.0,0.7915000000000001,Internal-States+RC,-0.087,SAME-MODEL,False
internalstates_gsm8k_qwen25_7b,Qwen/Qwen2.5-7B-Instruct,gsm8k,500,0.294,GOOD_5+logprob,lsml,8,epr,0.6961,0.6484,0.7438,500,1.0,0.7915000000000001,Internal-States+RC,-0.0954,SAME-MODEL,False
internalstates_gsm8k_qwen25_7b,Qwen/Qwen2.5-7B-Instruct,gsm8k,500,0.294,GOOD_5+logprob,upcr,8,epr,0.6751,0.6266,0.7229,500,1.0,0.7915000000000001,Internal-States+RC,-0.1164,SAME-MODEL,False
internalstates_gsm8k_qwen25_7b,Qwen/Qwen2.5-7B-Instruct,gsm8k,500,0.294,GOOD_5,lsml,5,cusum_max,0.7039,0.6551,0.7532,500,1.0,0.7915000000000001,Internal-States+RC,-0.0876,SAME-MODEL,False
internalstates_gsm8k_qwen25_7b,Qwen/Qwen2.5-7B-Instruct,gsm8k,500,0.294,GOOD_5,upcr,5,cusum_max,0.6902,0.6414,0.7398,500,1.0,0.7915000000000001,Internal-States+RC,-0.1013,SAME-MODEL,False
internalstates_gsm8k_qwen25_7b,Qwen/Qwen2.5-7B-Instruct,gsm8k,500,0.294,GOOD_6,lsml,6,cusum_max,0.7036,0.6571,0.7512,500,1.0,0.7915000000000001,Internal-States+RC,-0.0879,SAME-MODEL,False
internalstates_gsm8k_qwen25_7b,Qwen/Qwen2.5-7B-Instruct,gsm8k,500,0.294,GOOD_6,upcr,6,cusum_max,0.6533,0.606,0.7031,500,1.0,0.7915000000000001,Internal-States+RC,-0.1382,SAME-MODEL,False
math500_dsmath7b,deepseek-ai/deepseek-math-7b-instruct,math500,300,0.19,consensus_4,lsml,4,epr,0.7386,0.6749,0.8048,300,1.0,,,,,False
math500_dsmath7b,deepseek-ai/deepseek-math-7b-instruct,math500,300,0.19,consensus_4,upcr,4,epr,0.7379,0.6729,0.7997,300,1.0,,,,,False
math500_dsmath7b,deepseek-ai/deepseek-math-7b-instruct,math500,300,0.19,GOOD_5,lsml,5,epr,0.7512,0.6812,0.8143,300,1.0,,,,,False
math500_dsmath7b,deepseek-ai/deepseek-math-7b-instruct,math500,300,0.19,GOOD_5,upcr,5,epr,0.7472,0.6747,0.812,300,1.0,,,,,False
math500_dsmath7b,deepseek-ai/deepseek-math-7b-instruct,math500,300,0.19,GOOD_6,lsml,6,epr,0.7868,0.7287,0.8433,300,1.0,,,,,False
math500_dsmath7b,deepseek-ai/deepseek-math-7b-instruct,math500,300,0.19,GOOD_6,upcr,6,epr,0.7616,0.6975,0.8231,300,1.0,,,,,False
math500_dsmath7b,deepseek-ai/deepseek-math-7b-instruct,math500,300,0.19,top_macro_5,lsml,5,epr,0.7664,0.7064,0.8248,300,1.0,,,,,False
math500_dsmath7b,deepseek-ai/deepseek-math-7b-instruct,math500,300,0.19,top_macro_5,upcr,5,epr,0.7891,0.7309,0.8449,300,1.0,,,,,False
math500_dsmath7b,deepseek-ai/deepseek-math-7b-instruct,math500,300,0.19,STABLE_H9,lsml,9,epr,0.7155,0.6405,0.7825,300,1.0,,,,,True
math500_dsmath7b,deepseek-ai/deepseek-math-7b-instruct,math500,300,0.19,STABLE_H9,upcr,9,epr,0.7248,0.6478,0.7917,300,1.0,,,,,False
math500_dsmath7b,deepseek-ai/deepseek-math-7b-instruct,math500,300,0.19,ALL_H16,lsml,16,epr,0.7098,0.6374,0.775,300,1.0,,,,,True
math500_dsmath7b,deepseek-ai/deepseek-math-7b-instruct,math500,300,0.19,ALL_H16,upcr,16,epr,0.639,0.5555,0.7132,300,1.0,,,,,True
math500_dsmath7b,deepseek-ai/deepseek-math-7b-instruct,math500,300,0.19,GOOD_5+spilled,lsml,9,epr,0.788,0.7325,0.8416,300,1.0,,,,,False
math500_dsmath7b,deepseek-ai/deepseek-math-7b-instruct,math500,300,0.19,GOOD_5+spilled,upcr,9,epr,0.6954,0.6241,0.7656,300,1.0,,,,,False
math500_dsmath7b,deepseek-ai/deepseek-math-7b-instruct,math500,300,0.19,GOOD_5+energy,lsml,9,epr,0.7454,0.6766,0.8141,300,1.0,,,,,False
math500_dsmath7b,deepseek-ai/deepseek-math-7b-instruct,math500,300,0.19,GOOD_5+energy,upcr,9,epr,0.7625,0.697,0.8254,300,1.0,,,,,False
math500_dsmath7b,deepseek-ai/deepseek-math-7b-instruct,math500,300,0.19,GOOD_5+logprob,lsml,8,epr,0.791,0.7265,0.8474,300,1.0,,,,,False
math500_dsmath7b,deepseek-ai/deepseek-math-7b-instruct,math500,300,0.19,GOOD_5+logprob,upcr,8,epr,0.7527,0.6838,0.816,300,1.0,,,,,False
math500_dsmath7b,deepseek-ai/deepseek-math-7b-instruct,math500,300,0.19,GOOD_5,lsml,5,cusum_max,0.7512,0.6812,0.8143,300,1.0,,,,,False
math500_dsmath7b,deepseek-ai/deepseek-math-7b-instruct,math500,300,0.19,GOOD_5,upcr,5,cusum_max,0.7472,0.6747,0.812,300,1.0,,,,,False
math500_dsmath7b,deepseek-ai/deepseek-math-7b-instruct,math500,300,0.19,GOOD_6,lsml,6,cusum_max,0.7868,0.7287,0.8433,300,1.0,,,,,False
math500_dsmath7b,deepseek-ai/deepseek-math-7b-instruct,math500,300,0.19,GOOD_6,upcr,6,cusum_max,0.7616,0.6975,0.8231,300,1.0,,,,,False
math500_qwenmath7b,Qwen/Qwen2.5-Math-7B-Instruct,math500,300,0.2267,consensus_4,lsml,4,epr,0.1024,0.0514,0.1667,300,1.0,,,,,True
math500_qwenmath7b,Qwen/Qwen2.5-Math-7B-Instruct,math500,300,0.2267,consensus_4,upcr,4,epr,0.1017,0.0505,0.1674,300,1.0,,,,,True
math500_qwenmath7b,Qwen/Qwen2.5-Math-7B-Instruct,math500,300,0.2267,GOOD_5,lsml,5,epr,0.9109,0.851,0.9571,300,1.0,,,,,True
math500_qwenmath7b,Qwen/Qwen2.5-Math-7B-Instruct,math500,300,0.2267,GOOD_5,upcr,5,epr,0.9194,0.866,0.9599,300,1.0,,,,,False
math500_qwenmath7b,Qwen/Qwen2.5-Math-7B-Instruct,math500,300,0.2267,GOOD_6,lsml,6,epr,0.8901,0.8294,0.9404,300,1.0,,,,,True
math500_qwenmath7b,Qwen/Qwen2.5-Math-7B-Instruct,math500,300,0.2267,GOOD_6,upcr,6,epr,0.8757,0.8099,0.9314,300,1.0,,,,,False
math500_qwenmath7b,Qwen/Qwen2.5-Math-7B-Instruct,math500,300,0.2267,top_macro_5,lsml,5,epr,0.9082,0.8471,0.9555,300,1.0,,,,,False
math500_qwenmath7b,Qwen/Qwen2.5-Math-7B-Instruct,math500,300,0.2267,top_macro_5,upcr,5,epr,0.912,0.8492,0.9588,300,1.0,,,,,False
math500_qwenmath7b,Qwen/Qwen2.5-Math-7B-Instruct,math500,300,0.2267,STABLE_H9,lsml,9,epr,0.9049,0.8413,0.9552,300,1.0,,,,,False
math500_qwenmath7b,Qwen/Qwen2.5-Math-7B-Instruct,math500,300,0.2267,STABLE_H9,upcr,9,epr,0.9082,0.848,0.9551,300,1.0,,,,,False
math500_qwenmath7b,Qwen/Qwen2.5-Math-7B-Instruct,math500,300,0.2267,ALL_H16,lsml,16,epr,0.892,0.8217,0.9462,300,1.0,,,,,True
math500_qwenmath7b,Qwen/Qwen2.5-Math-7B-Instruct,math500,300,0.2267,ALL_H16,upcr,16,epr,0.897,0.8337,0.946,300,1.0,,,,,True
math500_qwenmath7b,Qwen/Qwen2.5-Math-7B-Instruct,math500,300,0.2267,GOOD_5+spilled,lsml,9,epr,0.9111,0.8497,0.956,300,1.0,,,,,False
math500_qwenmath7b,Qwen/Qwen2.5-Math-7B-Instruct,math500,300,0.2267,GOOD_5+spilled,upcr,9,epr,0.8957,0.8265,0.9473,300,1.0,,,,,False
math500_qwenmath7b,Qwen/Qwen2.5-Math-7B-Instruct,math500,300,0.2267,GOOD_5+energy,lsml,9,epr,0.926,0.8791,0.9632,300,1.0,,,,,False
math500_qwenmath7b,Qwen/Qwen2.5-Math-7B-Instruct,math500,300,0.2267,GOOD_5+energy,upcr,9,epr,0.9117,0.8573,0.9539,300,1.0,,,,,False
math500_qwenmath7b,Qwen/Qwen2.5-Math-7B-Instruct,math500,300,0.2267,GOOD_5+logprob,lsml,8,epr,0.9078,0.8417,0.9569,300,1.0,,,,,False
math500_qwenmath7b,Qwen/Qwen2.5-Math-7B-Instruct,math500,300,0.2267,GOOD_5+logprob,upcr,8,epr,0.9057,0.8366,0.9556,300,1.0,,,,,False
math500_qwenmath7b,Qwen/Qwen2.5-Math-7B-Instruct,math500,300,0.2267,GOOD_5,lsml,5,cusum_max,0.9109,0.851,0.9571,300,1.0,,,,,True
math500_qwenmath7b,Qwen/Qwen2.5-Math-7B-Instruct,math500,300,0.2267,GOOD_5,upcr,5,cusum_max,0.9194,0.866,0.9599,300,1.0,,,,,False
math500_qwenmath7b,Qwen/Qwen2.5-Math-7B-Instruct,math500,300,0.2267,GOOD_6,lsml,6,cusum_max,0.8901,0.8294,0.9404,300,1.0,,,,,True
math500_qwenmath7b,Qwen/Qwen2.5-Math-7B-Instruct,math500,300,0.2267,GOOD_6,upcr,6,cusum_max,0.8757,0.8099,0.9314,300,1.0,,,,,False
math500_r1distill8b,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,math500,300,0.2867,consensus_4,lsml,4,epr,0.8401,0.7854,0.8938,300,1.0,,,,,False
math500_r1distill8b,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,math500,300,0.2867,consensus_4,upcr,4,epr,0.8433,0.7904,0.8958,300,1.0,,,,,False
math500_r1distill8b,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,math500,300,0.2867,GOOD_5,lsml,5,epr,0.8358,0.7803,0.8921,300,1.0,,,,,False
math500_r1distill8b,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,math500,300,0.2867,GOOD_5,upcr,5,epr,0.8353,0.7806,0.8895,300,1.0,,,,,False
math500_r1distill8b,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,math500,300,0.2867,GOOD_6,lsml,6,epr,0.8357,0.7814,0.8907,300,1.0,,,,,False
math500_r1distill8b,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,math500,300,0.2867,GOOD_6,upcr,6,epr,0.8353,0.7806,0.8895,300,1.0,,,,,False
math500_r1distill8b,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,math500,300,0.2867,top_macro_5,lsml,5,epr,0.8381,0.7833,0.8902,300,1.0,,,,,False
math500_r1distill8b,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,math500,300,0.2867,top_macro_5,upcr,5,epr,0.8443,0.7925,0.8962,300,1.0,,,,,False
math500_r1distill8b,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,math500,300,0.2867,STABLE_H9,lsml,9,epr,0.8106,0.7484,0.867,300,1.0,,,,,True
math500_r1distill8b,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,math500,300,0.2867,STABLE_H9,upcr,9,epr,0.8419,0.7888,0.8937,300,1.0,,,,,False
math500_r1distill8b,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,math500,300,0.2867,ALL_H16,lsml,16,epr,0.8064,0.743,0.8647,300,1.0,,,,,True
math500_r1distill8b,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,math500,300,0.2867,ALL_H16,upcr,16,epr,0.6102,0.5347,0.6838,300,1.0,,,,,True
math500_r1distill8b,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,math500,300,0.2867,GOOD_5+spilled,lsml,9,epr,0.8416,0.7881,0.8919,300,1.0,,,,,True
math500_r1distill8b,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,math500,300,0.2867,GOOD_5+spilled,upcr,9,epr,0.8304,0.7727,0.8865,300,1.0,,,,,False
math500_r1distill8b,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,math500,300,0.2867,GOOD_5+energy,lsml,9,epr,0.8336,0.7783,0.8889,300,1.0,,,,,False
math500_r1distill8b,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,math500,300,0.2867,GOOD_5+energy,upcr,9,epr,0.8342,0.7793,0.8871,300,1.0,,,,,False
math500_r1distill8b,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,math500,300,0.2867,GOOD_5+logprob,lsml,8,epr,0.836,0.7823,0.8872,300,1.0,,,,,False
math500_r1distill8b,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,math500,300,0.2867,GOOD_5+logprob,upcr,8,epr,0.8394,0.7869,0.8894,300,1.0,,,,,False
math500_r1distill8b,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,math500,300,0.2867,GOOD_5,lsml,5,cusum_max,0.8358,0.7803,0.8921,300,1.0,,,,,False
math500_r1distill8b,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,math500,300,0.2867,GOOD_5,upcr,5,cusum_max,0.8353,0.7806,0.8895,300,1.0,,,,,False
math500_r1distill8b,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,math500,300,0.2867,GOOD_6,lsml,6,cusum_max,0.8357,0.7814,0.8907,300,1.0,,,,,False
math500_r1distill8b,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,math500,300,0.2867,GOOD_6,upcr,6,cusum_max,0.8353,0.7806,0.8895,300,1.0,,,,,False
math500_r1distill8b_mn4096,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,math500,300,0.39,consensus_4,lsml,4,epr,0.808,0.7539,0.8581,300,1.0,,,,,False
math500_r1distill8b_mn4096,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,math500,300,0.39,consensus_4,upcr,4,epr,0.8421,0.795,0.8872,300,1.0,,,,,False
math500_r1distill8b_mn4096,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,math500,300,0.39,GOOD_5,lsml,5,epr,0.8362,0.7875,0.8824,300,1.0,,,,,False
math500_r1distill8b_mn4096,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,math500,300,0.39,GOOD_5,upcr,5,epr,0.8403,0.7936,0.886,300,1.0,,,,,False
math500_r1distill8b_mn4096,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,math500,300,0.39,GOOD_6,lsml,6,epr,0.8329,0.7818,0.8795,300,1.0,,,,,False
math500_r1distill8b_mn4096,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,math500,300,0.39,GOOD_6,upcr,6,epr,0.8403,0.7936,0.886,300,1.0,,,,,False
math500_r1distill8b_mn4096,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,math500,300,0.39,top_macro_5,lsml,5,epr,0.8434,0.7962,0.89,300,1.0,,,,,False
math500_r1distill8b_mn4096,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,math500,300,0.39,top_macro_5,upcr,5,epr,0.8481,0.8031,0.8927,300,1.0,,,,,False
math500_r1distill8b_mn4096,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,math500,300,0.39,STABLE_H9,lsml,9,epr,0.7533,0.6912,0.8112,300,1.0,,,,,True
math500_r1distill8b_mn4096,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,math500,300,0.39,STABLE_H9,upcr,9,epr,0.7879,0.7302,0.839,300,1.0,,,,,False
math500_r1distill8b_mn4096,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,math500,300,0.39,ALL_H16,lsml,16,epr,0.7583,0.6968,0.8162,300,1.0,,,,,False
math500_r1distill8b_mn4096,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,math500,300,0.39,ALL_H16,upcr,16,epr,0.5034,0.4365,0.5724,300,1.0,,,,,True
math500_r1distill8b_mn4096,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,math500,300,0.39,GOOD_5+spilled,lsml,9,epr,0.8258,0.7743,0.8745,300,1.0,,,,,True
math500_r1distill8b_mn4096,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,math500,300,0.39,GOOD_5+spilled,upcr,9,epr,0.8209,0.7697,0.87,300,1.0,,,,,False
math500_r1distill8b_mn4096,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,math500,300,0.39,GOOD_5+energy,lsml,9,epr,0.842,0.7932,0.8868,300,1.0,,,,,False
math500_r1distill8b_mn4096,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,math500,300,0.39,GOOD_5+energy,upcr,9,epr,0.8387,0.7878,0.8852,300,1.0,,,,,False
