idx,cohort,cell,steps,tokens,step_share,rank_oracle,best_readout,contains_max,contains_top3,inside_minus_outside,rank_top10,rank_max,rank_mean,rank_median,rank_tophalf,rank_first4,rank_last4,rank_top3
404,caught,pb_gsm8k_q8,5,281,0.24555160142348753,1,top10,True,True,0.6720279535521807,1,3,4,3,1,2,5,2
405,caught,pb_gsm8k_q8,3,333,0.5165165165165165,1,top10,True,True,0.3994790453474173,1,2,1,1,1,1,2,1
406,caught,pb_gsm8k_q8,7,313,0.13738019169329074,1,top10,True,True,0.09205553787434617,1,1,1,1,1,1,2,1
407,caught,pb_gsm8k_q8,6,468,0.29914529914529914,1,top10,True,True,0.1061041981999109,1,1,1,1,1,4,1,1
408,caught,pb_gsm8k_q8,4,530,0.2830188679245283,1,max,True,True,0.07037578651945808,3,1,4,4,3,3,2,2
409,caught,pb_gsm8k_q8,4,436,0.32339449541284404,2,top10,False,True,-0.09412582972426553,2,3,4,3,3,3,3,2
410,caught,pb_gsm8k_q8,4,216,0.3333333333333333,1,top10,True,True,1.200506017763269,1,2,2,2,2,1,3,2
411,loc_miss_open,pb_gsm8k_q8,10,374,0.07754010695187166,4,mean,False,False,-0.27602406560583903,5,7,4,4,4,7,4,5
412,caught,pb_gsm8k_q8,8,426,0.14788732394366197,1,top10,True,True,0.12193584394735346,1,1,1,1,1,1,1,1
413,loc_miss_open,pb_gsm8k_q8,6,431,0.19489559164733178,3,top10,True,True,0.4554647021536913,3,4,4,3,4,3,5,4
414,loc_miss_closed,pb_gsm8k_q8,6,337,0.14836795252225518,1,last4,True,True,0.08626474188983124,3,3,2,2,2,2,1,3
415,caught,pb_gsm8k_q8,3,216,0.4675925925925926,1,top10,True,True,0.1725033761665391,1,1,2,2,1,2,3,1
416,caught,pb_gsm8k_q8,5,343,0.4227405247813411,1,top10,True,True,0.4106683286655355,1,2,3,3,3,2,3,1
417,caught,pb_gsm8k_q8,7,420,0.26904761904761904,1,last4,True,True,0.39409305485967483,3,2,6,5,5,6,1,3
418,caught,pb_gsm8k_q8,4,363,0.2534435261707989,2,top10,True,True,0.2477637515731712,2,2,4,3,3,2,2,2
419,gate_blocked,pb_gsm8k_q8,5,245,0.3224489795918367,1,mean,False,True,-0.11052022112873061,2,2,1,1,1,3,2,2
420,caught,pb_gsm8k_q8,6,305,0.2360655737704918,2,first4,False,False,-0.16315732584291864,3,3,5,5,6,2,4,3
421,loc_miss_open,pb_gsm8k_q8,4,184,0.07065217391304347,2,mean,False,False,-0.24034799927637351,4,4,2,3,2,2,2,4
422,loc_miss_open,pb_gsm8k_q8,4,167,0.23353293413173654,2,tophalf,False,False,-0.2802019468774535,3,4,3,3,2,4,3,3
423,caught,pb_gsm8k_q8,6,405,0.22962962962962963,3,top10,False,False,-0.19516184692706462,3,4,4,4,5,5,5,3
424,caught,pb_gsm8k_q8,7,297,0.2053872053872054,1,top10,True,True,0.505499179967642,1,3,1,1,1,3,3,1
425,caught,pb_gsm8k_q8,8,497,0.2152917505030181,1,last4,True,True,0.6719729542752364,2,3,4,4,5,5,1,2
426,caught,pb_gsm8k_q8,7,273,0.20512820512820512,2,top10,False,True,-0.09681470527196834,2,2,2,5,2,3,3,2
427,caught,pb_gsm8k_q8,4,214,0.4392523364485981,1,top10,True,True,1.836093139546365,1,1,4,4,1,4,2,1
428,caught,pb_gsm8k_q8,6,270,0.06666666666666667,2,mean,False,True,-0.0560635600358006,5,5,2,3,2,2,3,4
429,caught,pb_gsm8k_q8,4,233,0.34334763948497854,1,top10,True,True,1.3872109366830228,1,1,2,2,1,4,1,1
430,gate_blocked,pb_gsm8k_q8,6,379,0.19525065963060687,1,first4,True,True,0.16170266665572974,2,3,3,3,3,1,5,2
431,gate_blocked,pb_gsm8k_q8,2,71,0.647887323943662,1,top10,True,True,0.1724670426415882,1,2,1,1,1,1,2,2
432,loc_miss_closed,pb_gsm8k_q8,5,272,0.26838235294117646,2,median,False,False,-0.1934067927141354,3,4,3,2,3,2,3,3
433,caught,pb_gsm8k_q8,4,163,0.4294478527607362,1,top10,True,True,1.030249231570783,1,1,4,3,1,3,1,1
434,caught,pb_gsm8k_q8,6,227,0.2290748898678414,1,top10,True,True,0.03597205277635984,1,1,2,2,2,1,1,1
435,caught,pb_gsm8k_q8,4,297,0.3939393939393939,1,top10,True,True,0.028334107645859863,1,2,1,1,2,1,2,2
436,caught,pb_gsm8k_q8,5,350,0.17714285714285713,1,mean,True,True,0.10021805836377862,2,2,1,1,1,2,1,2
437,caught,pb_gsm8k_q8,4,222,0.3963963963963964,1,top10,True,True,1.4780341500915393,1,1,1,1,1,2,1,1
438,caught,pb_gsm8k_q8,4,161,0.32919254658385094,1,top10,True,True,0.8663903940006854,1,1,2,2,1,1,3,1
439,caught,pb_gsm8k_q8,6,319,0.3166144200626959,1,top10,False,True,-0.041677809570911606,1,2,1,2,1,1,3,1
440,caught,pb_gsm8k_q8,5,395,0.14177215189873418,1,first4,True,True,0.044401078954301676,5,3,5,4,3,1,5,4
441,caught,pb_gsm8k_q8,5,550,0.4618181818181818,1,top10,True,True,0.3731265844951728,1,1,2,2,2,4,2,1
442,gate_blocked,pb_gsm8k_q8,4,296,0.36824324324324326,1,top10,True,True,0.18331832878721777,1,1,3,2,2,3,1,1
443,caught,pb_gsm8k_q8,5,416,0.20673076923076922,2,first4,False,True,-0.14542418492790388,3,3,3,3,3,2,4,3
444,caught,pb_gsm8k_q8,4,289,0.1972318339100346,2,max,True,True,0.06856322484534494,3,2,2,2,2,3,3,2
445,loc_miss_open,pb_gsm8k_q8,9,452,0.13053097345132744,6,median,False,False,-0.49930345630305406,7,9,7,6,7,7,9,9
446,caught,pb_gsm8k_q8,7,260,0.16153846153846155,1,last4,True,True,0.33935346887135776,2,4,4,3,2,4,1,2
447,caught,pb_gsm8k_q8,7,347,0.12680115273775217,2,max,False,True,-0.016371367656781155,5,2,7,5,5,5,5,2
448,loc_miss_closed,pb_gsm8k_q8,7,318,0.1761006289308176,3,last4,False,False,-0.32353244951686455,4,6,6,6,6,5,3,5
449,caught,pb_gsm8k_q8,4,234,0.20512820512820512,1,top10,True,True,0.5167675973163663,1,2,1,1,1,4,1,2
450,caught,pb_gsm8k_q8,7,432,0.19675925925925927,1,top10,True,True,0.14900605712987414,1,1,1,1,1,3,3,2
451,loc_miss_open,pb_gsm8k_q8,5,292,0.20205479452054795,3,top10,False,True,-0.022115317605715834,3,3,5,5,4,4,5,3
452,caught,pb_gsm8k_q8,4,143,0.27972027972027974,1,top10,True,True,0.4216747456028678,1,1,1,1,1,4,1,1
453,gate_blocked,pb_gsm8k_q8,3,177,0.423728813559322,1,top10,False,True,-0.12458230175145446,1,3,2,2,2,2,1,3
454,loc_miss_closed,pb_gsm8k_q8,4,108,0.2962962962962963,1,last4,False,True,-0.44836049504263764,2,4,3,4,3,4,1,3
455,caught,pb_gsm8k_q8,5,237,0.21940928270042195,2,max,False,True,-0.007074649894196039,3,2,3,2,3,3,4,2
456,caught,pb_gsm8k_q8,5,194,0.17525773195876287,1,top10,False,True,-0.16156549470541837,1,3,3,1,1,2,1,4
457,loc_miss_open,pb_gsm8k_q8,6,161,0.14285714285714285,4,first4,False,False,-0.9063539296443477,6,5,5,5,6,4,4,6
458,caught,pb_gsm8k_q8,9,503,0.1709741550695825,1,mean,False,True,-0.05549684786849429,2,4,1,1,2,1,2,4
459,caught,pb_gsm8k_q8,7,252,0.34523809523809523,1,top10,True,True,1.1392797899187372,1,2,6,5,5,1,2,1
460,gate_blocked,pb_gsm8k_q8,4,289,0.4740484429065744,1,top10,True,True,0.5013608076530458,1,3,2,2,2,1,2,1
461,loc_miss_open,pb_gsm8k_q8,9,520,0.1576923076923077,1,last4,False,False,-0.1914309804162979,4,4,4,3,4,7,1,4
462,caught,pb_gsm8k_q8,3,244,0.4098360655737705,1,max,True,True,0.8935996581318248,2,1,2,2,2,3,3,2
463,loc_miss_open,pb_gsm8k_q8,6,473,0.28752642706131076,2,top10,True,True,0.15184179282115307,2,2,2,2,2,2,2,2
464,caught,pb_gsm8k_q8,8,336,0.08333333333333333,1,top10,False,False,-0.11324218827578525,1,5,1,1,1,2,1,4
465,caught,pb_gsm8k_q8,3,304,0.45723684210526316,1,top10,True,True,1.6633125273913314,1,1,1,1,1,3,1,1
466,caught,pb_gsm8k_q8,4,237,0.28270042194092826,1,top10,True,True,0.010912527443705411,1,3,2,2,1,1,3,1
467,caught,pb_gsm8k_q8,4,242,0.3181818181818182,1,top10,True,True,0.22057436586190926,1,1,2,1,1,4,1,2
468,caught,pb_gsm8k_q8,7,296,0.07432432432432433,1,top10,True,True,0.1875355154940026,1,1,1,1,1,1,3,1
469,caught,pb_gsm8k_q8,5,346,0.4190751445086705,1,top10,True,True,1.2918065938690164,1,1,4,5,4,4,4,1
470,caught,pb_gsm8k_q8,4,241,0.2863070539419087,1,max,True,True,0.29069116580213405,2,1,3,3,2,1,4,1
471,loc_miss_closed,pb_gsm8k_q8,3,209,0.20095693779904306,2,median,False,False,-0.4321959830752793,3,3,3,2,2,3,3,3
472,loc_miss_open,pb_gsm8k_q8,6,400,0.1875,2,max,True,True,0.03900253375806928,4,2,3,3,3,6,3,2
473,caught,pb_gsm8k_q8,5,191,0.42408376963350786,1,top10,True,True,0.744416777117165,1,1,5,4,4,5,2,2
474,caught,pb_gsm8k_q8,6,240,0.22916666666666666,3,top10,False,False,-0.22063787066655527,3,5,6,6,6,4,6,4
475,caught,pb_gsm8k_q8,6,391,0.12020460358056266,2,top10,True,True,0.4209329567620692,2,4,2,3,2,2,2,2
476,caught,pb_gsm8k_q8,5,235,0.14468085106382977,1,top10,True,True,0.343227292854815,1,1,2,1,1,5,2,1
477,caught,pb_gsm8k_q8,5,162,0.16049382716049382,1,top10,True,True,1.2215407424218165,1,1,1,1,1,5,1,1
478,caught,pb_gsm8k_q8,4,233,0.27467811158798283,1,top10,False,True,-0.010765889475403245,1,3,3,3,2,1,2,2
479,caught,pb_gsm8k_q8,4,173,0.4797687861271676,1,top10,True,True,1.104234742116505,1,1,1,1,1,4,1,1
480,caught,pb_gsm8k_q8,8,393,0.14249363867684478,2,last4,False,True,-0.07293638043458395,4,3,3,4,4,4,2,5
481,caught,pb_gsm8k_q8,7,389,0.36246786632390743,1,top10,True,True,0.47035802781816916,1,1,1,1,1,5,1,1
482,loc_miss_open,pb_gsm8k_q8,5,245,0.15510204081632653,1,first4,False,True,-0.04921548284722044,3,2,3,3,2,1,3,3
483,caught,pb_gsm8k_q8,5,255,0.3764705882352941,1,top10,True,True,0.4047696406002048,1,1,2,2,1,5,4,1
484,caught,pb_gsm8k_q8,4,288,0.2465277777777778,1,top10,True,True,0.26515169501727964,1,1,1,1,1,1,1,1
485,caught,pb_gsm8k_q8,5,241,0.2863070539419087,1,top10,True,True,0.8331150029903625,1,2,1,1,1,5,2,1
486,loc_miss_open,pb_gsm8k_q8,7,358,0.17039106145251395,2,last4,False,False,-0.2111673844981048,5,6,3,3,4,5,2,5
487,caught,pb_gsm8k_q8,4,210,0.3761904761904762,1,top10,True,True,0.940098833402196,1,1,2,1,1,4,2,1
488,gate_blocked,pb_gsm8k_q8,4,235,0.2553191489361702,2,top10,True,True,0.04764880291271867,2,2,2,3,2,2,3,2
489,gate_blocked,pb_gsm8k_q8,5,249,0.30120481927710846,1,first4,True,True,0.1419006151812474,2,2,4,4,3,1,4,2
490,caught,pb_gsm8k_q8,4,187,0.26737967914438504,1,top10,True,True,0.05357346993386303,1,1,1,1,1,1,1,1
491,loc_miss_open,pb_gsm8k_q8,5,267,0.2397003745318352,1,last4,True,True,0.14433298837490138,2,3,2,3,3,2,1,2
492,caught,pb_gsm8k_q8,8,369,0.2086720867208672,1,top10,False,True,-0.06796220643990902,1,3,1,2,1,7,1,2
493,caught,pb_gsm8k_q8,5,300,0.22666666666666666,2,max,True,True,0.11228637996469848,3,2,3,4,3,3,3,3
494,caught,pb_gsm8k_q8,5,189,0.2857142857142857,1,top10,True,True,1.5030746322547932,1,1,2,2,2,2,1,1
495,caught,pb_gsm8k_q8,3,274,0.21897810218978103,1,mean,False,True,-0.05348722331117961,3,3,1,1,1,2,1,3
496,loc_miss_open,pb_gsm8k_q8,5,308,0.22727272727272727,1,first4,False,False,-0.24362689523395664,2,4,3,4,3,1,3,2
497,gate_blocked,pb_gsm8k_q8,5,163,0.20245398773006135,2,top10,False,True,-0.06048376475389938,2,4,4,4,4,3,3,2
498,gate_blocked,pb_gsm8k_q8,6,241,0.14937759336099585,1,mean,False,False,-0.1918482869170257,3,5,1,1,1,4,1,3
499,caught,pb_gsm8k_q8,5,319,0.2601880877742947,1,top10,False,True,-0.01738386496118771,1,3,2,3,2,5,1,1
500,caught,pb_gsm8k_q8,6,432,0.19212962962962962,2,top10,False,True,-0.01571387363136223,2,3,4,5,4,4,4,2
501,caught,pb_gsm8k_q8,4,342,0.42105263157894735,1,top10,True,True,0.8242052930273402,1,1,3,2,2,4,1,1
502,loc_miss_open,pb_gsm8k_q8,10,567,0.14109347442680775,4,top10,False,False,-0.23481993469769136,4,7,6,6,7,4,4,7
503,loc_miss_open,pb_gsm8k_q8,6,524,0.16221374045801526,2,mean,False,False,-0.11659499931039474,3,4,2,2,2,3,3,3
504,caught,pb_gsm8k_q8,8,243,0.25925925925925924,2,top10,False,True,-0.12363674538504177,2,3,7,7,7,5,8,3
505,caught,pb_gsm8k_q8,8,581,0.1549053356282272,3,top10,True,True,0.34580826662163355,3,4,4,4,6,4,7,4
506,caught,pb_gsm8k_q8,4,185,0.23243243243243245,1,top10,True,True,0.3639471267036778,1,2,1,1,1,2,2,1
507,caught,pb_gsm8k_q8,5,218,0.19724770642201836,2,top10,True,True,0.008263496682863858,2,2,2,2,2,2,5,2
508,gate_blocked,pb_gsm8k_q8,4,201,0.2885572139303483,1,first4,False,False,-0.224806681207794,2,4,4,4,4,1,2,2
509,gate_blocked,pb_gsm8k_q8,7,350,0.2714285714285714,1,top10,True,True,0.16047730876123745,1,1,7,7,4,1,6,1
510,gate_blocked,pb_gsm8k_q8,6,283,0.26855123674911663,1,top10,False,True,-0.234423922444847,1,4,3,3,2,1,3,1
511,gate_blocked,pb_gsm8k_q8,3,120,0.45,1,top10,True,True,3.0962804377743205,1,1,1,1,1,1,1,1
512,loc_miss_closed,pb_gsm8k_q8,4,210,0.2714285714285714,1,last4,False,False,-0.34068275509475665,3,3,4,4,4,2,1,3
513,caught,pb_gsm8k_q8,3,287,0.2787456445993031,2,max,True,True,0.07026094128379201,3,2,3,3,3,3,3,2
522,caught,pb_gsm8k_q8,5,400,0.43,1,top10,True,True,0.3069627376568609,1,1,1,1,1,1,1,1
524,gate_blocked,pb_gsm8k_q8,7,345,0.19130434782608696,1,top10,True,True,1.0901022569420649,1,1,4,4,3,1,1,1
535,caught,pb_gsm8k_q8,7,403,0.3176178660049628,1,top10,True,True,0.3701155712304276,1,1,2,2,2,2,1,1
546,loc_miss_open,pb_gsm8k_q8,6,239,0.12552301255230125,1,mean,False,True,-0.08206219008367022,2,2,1,1,2,2,1,2
557,gate_blocked,pb_gsm8k_q8,4,158,0.3037974683544304,1,top10,True,True,0.12247731177117394,1,3,1,1,1,1,4,2
568,caught,pb_gsm8k_q8,4,292,0.4041095890410959,1,top10,True,True,0.5497689319132775,1,1,2,2,2,3,2,1
579,caught,pb_gsm8k_q8,4,126,0.42857142857142855,1,top10,True,True,1.1021422233904237,1,3,2,2,2,4,1,1
584,caught,pb_gsm8k_q8,4,176,0.36363636363636365,1,top10,False,True,-0.04706493965719005,1,2,2,2,2,1,3,2
590,caught,pb_gsm8k_q8,4,148,0.2972972972972973,1,top10,True,True,1.2499250339579904,1,1,1,1,1,3,2,1
601,caught,pb_gsm8k_q8,4,334,0.27245508982035926,1,last4,False,True,-0.004545614251843411,2,2,2,2,2,2,1,2
612,caught,pb_gsm8k_q8,4,229,0.3537117903930131,1,top10,True,True,0.09476315628804932,1,2,4,3,2,2,2,1
613,gate_blocked,pb_gsm8k_q8,2,189,0.6190476190476191,1,top10,True,True,0.61126324975461,1,1,1,1,1,1,1,2
616,caught,pb_gsm8k_q8,4,281,0.3914590747330961,1,top10,True,True,0.47481097931837746,1,1,4,4,3,4,1,1
623,caught,pb_gsm8k_q8,4,269,0.550185873605948,1,last4,True,True,0.2277424869332223,3,2,4,4,4,2,1,3
624,loc_miss_open,pb_gsm8k_q8,3,366,0.273224043715847,1,mean,False,True,-0.1810900264710742,2,3,1,1,2,2,1,3
632,gate_blocked,pb_gsm8k_q8,4,238,0.5,1,top10,True,True,0.13528827355216566,1,1,3,4,3,4,3,1
635,caught,pb_gsm8k_q8,7,353,0.22946175637393768,1,top10,True,True,0.18931530847587363,1,1,1,1,1,5,2,1
638,caught,pb_gsm8k_q8,3,142,0.5563380281690141,1,top10,True,True,1.0233217986132632,1,1,1,1,1,3,2,1
646,loc_miss_open,pb_gsm8k_q8,5,474,0.1940928270042194,1,last4,False,True,-0.053847526200584195,2,3,2,2,2,3,1,3
657,gate_blocked,pb_gsm8k_q8,5,157,0.1592356687898089,3,top10,True,True,0.6070035355288068,3,4,4,4,3,3,4,3
668,gate_blocked,pb_gsm8k_q8,4,270,0.2777777777777778,1,max,True,True,0.7424325982468338,2,1,1,1,1,1,2,2
679,caught,pb_gsm8k_q8,5,384,0.265625,1,last4,False,True,-0.04233157733940818,2,3,3,3,3,2,1,2
690,caught,pb_gsm8k_q8,5,267,0.1947565543071161,1,first4,False,True,-0.25983245861607274,2,4,2,2,2,1,2,3
701,gate_blocked,pb_gsm8k_q8,4,201,0.22885572139303484,1,top10,True,True,0.6963552388979402,1,2,1,1,1,2,4,2
712,caught,pb_gsm8k_q8,8,403,0.10669975186104218,1,median,False,True,-0.09637635397950906,2,3,2,1,1,1,1,2
723,caught,pb_gsm8k_q8,5,258,0.22093023255813954,1,mean,False,True,-0.0907448586373858,2,4,1,1,1,2,4,2
733,caught,pb_gsm8k_q8,6,496,0.17137096774193547,1,top10,True,True,1.0813700158074315,1,1,1,1,1,6,1,1
734,caught,pb_gsm8k_q8,5,247,0.3967611336032389,1,top10,True,True,0.43212308553217715,1,1,2,2,2,3,3,1
735,gate_blocked,pb_gsm8k_q8,4,234,0.2222222222222222,1,last4,False,False,-0.20833218276180077,2,3,3,3,3,2,1,2
736,caught,pb_gsm8k_q8,6,250,0.176,3,tophalf,False,True,-0.10307410785691506,4,4,5,4,3,6,5,4
737,caught,pb_gsm8k_q8,7,479,0.12317327766179541,1,top10,True,True,1.3284085894823896,1,1,1,1,1,3,1,1
738,caught,pb_gsm8k_q8,5,231,0.2987012987012987,2,top10,True,True,0.008266728557017489,2,3,3,4,3,3,5,3
739,gate_blocked,pb_gsm8k_q8,3,111,0.6396396396396397,1,top10,True,True,1.5898048247157064,1,1,2,2,2,3,2,1
740,caught,pb_gsm8k_q8,5,324,0.3487654320987654,1,top10,False,True,-0.07634683972383427,1,4,3,3,2,4,2,3
741,caught,pb_gsm8k_q8,5,325,0.3169230769230769,1,last4,True,True,0.16253023430659486,2,2,4,2,4,2,1,1
742,caught,pb_gsm8k_q8,6,313,0.23322683706070288,1,top10,True,True,1.268135729246385,1,1,2,1,1,4,2,1
743,gate_blocked,pb_gsm8k_q8,5,216,0.2916666666666667,2,top10,False,True,-0.02374964665563617,2,4,4,4,4,3,5,3
744,loc_miss_open,pb_gsm8k_q8,16,1167,0.05998286203941731,6,top10,True,True,0.5811399862340014,6,6,6,7,6,7,16,6
745,loc_miss_closed,pb_gsm8k_q8,4,217,0.2488479262672811,1,first4,False,False,-0.13792291426220427,3,4,4,3,4,1,1,3
746,caught,pb_gsm8k_q8,4,178,0.33707865168539325,2,top10,False,True,-0.16290234227835465,2,3,3,3,3,3,3,2
747,loc_miss_open,pb_gsm8k_q8,7,258,0.17054263565891473,1,last4,False,False,-0.076653649321619,3,4,7,5,5,5,1,5
748,caught,pb_gsm8k_q8,5,186,0.24193548387096775,1,top10,True,True,0.3002982543555295,1,1,1,1,1,1,2,1
749,caught,pb_gsm8k_q8,5,293,0.2593856655290102,1,top10,False,True,-0.03641789541020901,1,1,1,2,2,3,1,1
750,caught,pb_gsm8k_q8,7,293,0.22184300341296928,1,top10,True,True,0.6278440348988503,1,1,3,3,3,7,5,1
751,gate_blocked,pb_gsm8k_q8,4,190,0.37894736842105264,1,top10,True,True,0.014141050203273942,1,2,2,1,2,1,1,2
752,caught,pb_gsm8k_q8,12,1053,0.09116809116809117,2,top10,False,False,-0.0925136230876733,2,5,3,3,2,4,3,3
753,caught,pb_gsm8k_q8,8,351,0.2905982905982906,1,top10,True,True,0.18683267375938062,1,1,1,1,1,8,1,1
754,caught,pb_gsm8k_q8,6,286,0.583916083916084,1,top10,True,True,1.1829003012336474,1,1,2,2,2,6,1,1
755,caught,pb_gsm8k_q8,3,127,0.2677165354330709,1,top10,True,True,0.3317550219383647,1,1,1,1,1,1,1,1
756,caught,pb_gsm8k_q8,3,330,0.5060606060606061,1,top10,True,True,0.6131296086290057,1,1,1,1,1,1,1,1
757,loc_miss_open,pb_gsm8k_q8,6,513,0.17738791423001948,2,first4,False,False,-0.25498379719912534,5,6,5,3,5,2,6,6
758,caught,pb_gsm8k_q8,6,266,0.12406015037593984,1,tophalf,False,False,-0.4441499812464125,4,6,2,2,1,5,3,5
759,caught,pb_gsm8k_q8,5,471,0.28874734607218683,1,top10,True,True,1.1506384044178235,1,1,3,2,2,3,3,1
760,loc_miss_open,pb_gsm8k_q8,7,252,0.1111111111111111,5,first4,False,False,-0.6428633283758407,6,6,6,6,6,5,6,6
761,caught,pb_gsm8k_q8,6,251,0.24302788844621515,1,top10,True,True,0.0520513895630772,1,1,1,1,1,2,2,1
762,caught,pb_gsm8k_q8,10,389,0.1928020565552699,1,top10,False,True,-0.15334983921304213,1,7,2,4,3,8,2,4
763,loc_miss_open,pb_gsm8k_q8,10,484,0.05578512396694215,2,mean,False,True,-0.06624940635008336,5,3,2,2,2,3,3,5
764,caught,pb_gsm8k_q8,5,382,0.2696335078534031,1,top10,True,True,0.21185655001822457,1,1,1,1,1,1,1,2
765,loc_miss_open,pb_gsm8k_q8,7,387,0.056847545219638244,5,first4,False,False,-0.338645990117874,6,7,6,6,6,5,5,7
766,gate_blocked,pb_gsm8k_q8,5,282,0.3475177304964539,1,top10,True,True,2.5101752396865855,1,1,1,1,1,2,1,1
767,gate_blocked,pb_gsm8k_q8,4,176,0.4034090909090909,1,mean,True,True,0.23329018713811367,2,2,1,1,2,1,1,1
768,caught,pb_gsm8k_q8,4,238,0.31092436974789917,3,top10,False,True,-0.15364298792064401,3,3,3,3,3,4,3,3
769,caught,pb_gsm8k_q8,6,425,0.31529411764705884,1,top10,True,True,0.4857170301771365,1,1,2,1,2,3,2,1
770,gate_blocked,pb_gsm8k_q8,4,300,0.2,1,top10,True,True,0.18220502563916474,1,1,2,2,2,1,2,1
771,caught,pb_gsm8k_q8,6,352,0.16761363636363635,3,top10,False,False,-0.13285141945731693,3,5,6,5,3,5,5,3
772,loc_miss_closed,pb_gsm8k_q8,7,248,0.1532258064516129,1,first4,False,True,-0.17019884288245324,3,3,3,3,3,1,1,3
773,caught,pb_gsm8k_q8,5,283,0.2332155477031802,1,top10,False,True,-0.04667046538236708,1,5,1,1,1,1,3,2
774,loc_miss_open,pb_gsm8k_q8,5,327,0.1620795107033639,3,mean,True,True,0.03263376039314614,5,5,3,3,3,3,3,4
775,caught,pb_gsm8k_q8,4,450,0.17777777777777778,2,mean,True,True,0.05162085641548009,3,4,2,2,2,2,2,3
776,loc_miss_open,pb_gsm8k_q8,9,438,0.08447488584474885,2,mean,True,True,0.003633705189904468,4,3,2,2,2,5,2,4
777,caught,pb_gsm8k_q8,3,236,0.2627118644067797,2,top10,True,True,0.2622673202710506,2,2,3,3,3,2,2,2
778,caught,pb_gsm8k_q8,6,275,0.34545454545454546,1,top10,False,True,-0.226105095264308,1,4,6,6,6,4,5,2
779,gate_blocked,pb_gsm8k_q8,4,260,0.3076923076923077,1,first4,False,True,-0.2510299104172147,3,3,4,4,4,1,4,3
780,caught,pb_gsm8k_q8,7,531,0.18455743879472694,2,tophalf,True,True,0.05729232141099461,3,4,3,4,2,6,4,4
781,loc_miss_open,pb_gsm8k_q8,8,292,0.13013698630136986,2,top10,False,True,-0.3037462187217763,2,3,2,2,2,3,2,2
782,caught,pb_gsm8k_q8,5,427,0.22014051522248243,1,top10,True,True,0.5914103863770599,1,1,2,1,1,2,1,1
783,caught,pb_gsm8k_q8,5,306,0.3660130718954248,1,top10,True,True,0.07161893852293222,1,2,1,1,1,2,3,1
784,caught,pb_gsm8k_q8,4,347,0.5734870317002881,1,top10,True,True,0.23872623518371316,1,1,2,2,2,4,1,1
785,caught,pb_gsm8k_q8,3,325,0.5661538461538461,1,top10,True,True,0.2334534231967933,1,1,1,1,1,2,2,1
786,caught,pb_gsm8k_q8,5,314,0.18152866242038215,1,top10,True,True,0.2707757583373782,1,2,1,1,1,2,1,1
787,loc_miss_open,pb_gsm8k_q8,7,413,0.12832929782082325,1,mean,True,True,0.14917742195255945,5,2,1,1,2,1,4,2
788,caught,pb_gsm8k_q8,5,716,0.3128491620111732,2,top10,True,True,0.16054057866310045,2,2,2,2,2,2,3,2
789,caught,pb_gsm8k_q8,4,405,0.3432098765432099,2,top10,True,True,0.5161486487076368,2,2,2,2,2,4,3,2
790,caught,pb_gsm8k_q8,5,299,0.26755852842809363,1,max,True,True,0.583793290910865,3,1,4,4,2,5,4,3
791,caught,pb_gsm8k_q8,3,255,0.2980392156862745,1,last4,True,True,0.8105627333373575,3,3,2,2,2,3,1,3
792,caught,pb_gsm8k_q8,8,516,0.16085271317829458,1,max,True,True,0.12318923913300694,2,1,1,4,1,4,4,1
793,caught,pb_gsm8k_q8,12,430,0.11162790697674418,1,top10,False,True,-0.11557278272213267,1,5,4,2,1,8,1,2
794,caught,pb_gsm8k_q8,3,333,0.4084084084084084,1,first4,True,True,0.02351674427227346,2,2,3,3,2,1,3,2
795,caught,pb_gsm8k_q8,3,294,0.6190476190476191,1,top10,True,True,1.0704688764072228,1,1,2,3,1,3,2,1
796,caught,pb_gsm8k_q8,4,281,0.15302491103202848,2,max,False,True,-0.011990227065443726,3,2,2,2,2,2,3,3
797,loc_miss_open,pb_gsm8k_q8,5,297,0.1447811447811448,3,max,False,True,-0.15744972957234316,5,3,4,5,4,4,5,4
798,caught,pb_gsm8k_q8,4,210,0.2857142857142857,1,max,True,True,0.16985745828593934,2,1,2,2,2,4,3,2
799,caught,pb_gsm8k_q8,6,328,0.24085365853658536,1,top10,True,True,0.14334279992922117,1,1,2,2,2,1,3,1
800,gate_blocked,pb_math_q4,2,130,0.6307692307692307,2,top10,True,True,0.10422727266273957,2,2,2,2,2,2,2,2
801,loc_miss_open,pb_math_q4,17,1390,0.04892086330935252,4,median,False,True,-0.013947985423811371,5,5,5,4,5,8,6,4
802,caught,pb_math_q4,10,855,0.18362573099415205,1,top10,True,True,0.7562745352764964,1,1,3,3,2,6,1,1
803,gate_blocked,pb_math_q4,4,431,0.46635730858468677,1,top10,True,True,0.042083444616184185,1,2,1,1,1,1,1,2
804,caught,pb_math_q4,5,276,0.3007246376811594,2,top10,False,True,-0.33195434211879515,2,3,4,4,4,3,2,3
805,caught,pb_math_q4,13,876,0.09931506849315068,3,last4,False,True,-0.14802788826110058,6,10,13,13,13,6,3,6
806,caught,pb_math_q4,10,486,0.16872427983539096,1,top10,False,True,-0.026993889296473172,1,3,5,4,5,1,7,2
807,caught,pb_math_q4,5,396,0.18434343434343434,2,top10,True,True,0.21722986598453176,2,5,2,2,3,4,3,3
808,caught,pb_math_q4,10,1162,0.09122203098106713,4,mean,False,False,-0.1403887200279561,5,5,4,7,4,8,6,8
