cell,group,C,lambda1,tau,readout,n_selected,auroc,good6,seconds
inside_coqa_llama7b,QA,2,0.1,flat_1.0,group_median,27,0.5038652923405011,0.6673670403915383,0.87
inside_coqa_llama7b,QA,2,0.1,flat_1.0,per_feature,20,0.5216509056366978,0.6673670403915383,0.87
inside_coqa_llama7b,QA,2,1.0,anneal_10_1e-2,group_median,27,0.5038652923405011,0.6673670403915383,0.87
inside_coqa_llama7b,QA,2,1.0,anneal_10_1e-2,per_feature,20,0.5216509056366978,0.6673670403915383,0.87
inside_coqa_llama7b,QA,2,1.0,flat_1.0,group_median,27,0.5038652923405011,0.6673670403915383,0.87
inside_coqa_llama7b,QA,2,1.0,flat_1.0,per_feature,20,0.5216509056366978,0.6673670403915383,0.87
inside_coqa_llama7b,QA,2,10.0,anneal_10_1e-2,group_median,27,0.5038652923405011,0.6673670403915383,0.88
inside_coqa_llama7b,QA,2,10.0,anneal_10_1e-2,per_feature,20,0.5216509056366978,0.6673670403915383,0.88
inside_coqa_llama7b,QA,2,10.0,flat_1.0,group_median,27,0.5038652923405011,0.6673670403915383,0.98
inside_coqa_llama7b,QA,2,10.0,flat_1.0,per_feature,20,0.5216509056366978,0.6673670403915383,0.98
inside_coqa_llama7b,QA,2,100.0,anneal_10_1e-2,group_median,27,0.5038652923405011,0.6673670403915383,0.88
inside_coqa_llama7b,QA,2,100.0,anneal_10_1e-2,per_feature,20,0.5216509056366978,0.6673670403915383,0.88
inside_coqa_llama7b,QA,2,100.0,flat_1.0,group_median,27,0.5038652923405011,0.6673670403915383,0.88
inside_coqa_llama7b,QA,2,100.0,flat_1.0,per_feature,20,0.5216509056366978,0.6673670403915383,0.88
inside_coqa_llama7b,QA,3,0.1,anneal_10_1e-2,group_median,18,0.550999762522981,0.6673670403915383,0.94
inside_coqa_llama7b,QA,3,0.1,anneal_10_1e-2,per_feature,20,0.5216509056366978,0.6673670403915383,0.94
inside_coqa_llama7b,QA,3,0.1,flat_1.0,group_median,18,0.550999762522981,0.6673670403915383,0.99
inside_coqa_llama7b,QA,3,0.1,flat_1.0,per_feature,20,0.5216509056366978,0.6673670403915383,0.99
inside_coqa_llama7b,QA,3,1.0,anneal_10_1e-2,group_median,18,0.550999762522981,0.6673670403915383,0.93
inside_coqa_llama7b,QA,3,1.0,anneal_10_1e-2,per_feature,20,0.5216509056366978,0.6673670403915383,0.93
inside_coqa_llama7b,QA,3,1.0,flat_1.0,group_median,18,0.550999762522981,0.6673670403915383,0.89
inside_coqa_llama7b,QA,3,1.0,flat_1.0,per_feature,20,0.5216509056366978,0.6673670403915383,0.89
inside_coqa_llama7b,QA,3,10.0,anneal_10_1e-2,group_median,18,0.550999762522981,0.6673670403915383,0.88
inside_coqa_llama7b,QA,3,10.0,anneal_10_1e-2,per_feature,20,0.5216509056366978,0.6673670403915383,0.88
inside_coqa_llama7b,QA,3,10.0,flat_1.0,group_median,18,0.550999762522981,0.6673670403915383,0.9
inside_coqa_llama7b,QA,3,10.0,flat_1.0,per_feature,20,0.5216509056366978,0.6673670403915383,0.9
inside_coqa_llama7b,QA,3,100.0,anneal_10_1e-2,group_median,19,0.5447081942153115,0.6673670403915383,0.93
inside_coqa_llama7b,QA,3,100.0,anneal_10_1e-2,per_feature,20,0.5216509056366978,0.6673670403915383,0.93
inside_coqa_llama7b,QA,3,100.0,flat_1.0,group_median,18,0.550999762522981,0.6673670403915383,0.89
inside_coqa_llama7b,QA,3,100.0,flat_1.0,per_feature,20,0.5216509056366978,0.6673670403915383,0.89
inside_coqa_llama7b,QA,4,0.1,anneal_10_1e-2,group_median,27,0.5038652923405011,0.6673670403915383,0.86
inside_coqa_llama7b,QA,4,0.1,anneal_10_1e-2,per_feature,20,0.5216509056366978,0.6673670403915383,0.86
inside_coqa_llama7b,QA,4,0.1,flat_1.0,group_median,27,0.5038652923405011,0.6673670403915383,0.86
inside_coqa_llama7b,QA,4,0.1,flat_1.0,per_feature,20,0.5216509056366978,0.6673670403915383,0.86
inside_coqa_llama7b,QA,4,1.0,anneal_10_1e-2,group_median,27,0.5038652923405011,0.6673670403915383,0.89
inside_coqa_llama7b,QA,4,1.0,anneal_10_1e-2,per_feature,20,0.5216509056366978,0.6673670403915383,0.89
inside_coqa_llama7b,QA,4,1.0,flat_1.0,group_median,27,0.5038652923405011,0.6673670403915383,0.86
inside_coqa_llama7b,QA,4,1.0,flat_1.0,per_feature,20,0.5216509056366978,0.6673670403915383,0.86
inside_coqa_llama7b,QA,4,10.0,anneal_10_1e-2,group_median,27,0.5038652923405011,0.6673670403915383,0.94
inside_coqa_llama7b,QA,4,10.0,anneal_10_1e-2,per_feature,20,0.5216509056366978,0.6673670403915383,0.94
inside_coqa_llama7b,QA,4,10.0,flat_1.0,group_median,27,0.5038652923405011,0.6673670403915383,0.98
inside_coqa_llama7b,QA,4,10.0,flat_1.0,per_feature,20,0.5216509056366978,0.6673670403915383,0.98
inside_coqa_llama7b,QA,4,100.0,anneal_10_1e-2,group_median,27,0.5038652923405011,0.6673670403915383,0.84
inside_coqa_llama7b,QA,4,100.0,anneal_10_1e-2,per_feature,20,0.5216509056366978,0.6673670403915383,0.84
inside_coqa_llama7b,QA,4,100.0,flat_1.0,group_median,27,0.5038652923405011,0.6673670403915383,0.89
inside_coqa_llama7b,QA,4,100.0,flat_1.0,per_feature,20,0.5216509056366978,0.6673670403915383,0.89
inside_coqa_llama7b,QA,5,0.1,anneal_10_1e-2,group_median,27,0.5038652923405011,0.6673670403915383,0.89
inside_coqa_llama7b,QA,5,0.1,anneal_10_1e-2,per_feature,20,0.5216509056366978,0.6673670403915383,0.89
inside_coqa_llama7b,QA,5,0.1,flat_1.0,group_median,27,0.5038652923405011,0.6673670403915383,0.86
inside_coqa_llama7b,QA,5,0.1,flat_1.0,per_feature,20,0.5216509056366978,0.6673670403915383,0.86
inside_coqa_llama7b,QA,5,1.0,anneal_10_1e-2,group_median,27,0.5038652923405011,0.6673670403915383,0.84
inside_coqa_llama7b,QA,5,1.0,anneal_10_1e-2,per_feature,20,0.5216509056366978,0.6673670403915383,0.84
inside_coqa_llama7b,QA,5,1.0,flat_1.0,group_median,27,0.5038652923405011,0.6673670403915383,0.97
inside_coqa_llama7b,QA,5,1.0,flat_1.0,per_feature,20,0.5216509056366978,0.6673670403915383,0.97
inside_coqa_llama7b,QA,5,10.0,anneal_10_1e-2,group_median,27,0.5038652923405011,0.6673670403915383,1.0
inside_coqa_llama7b,QA,5,10.0,anneal_10_1e-2,per_feature,20,0.5216509056366978,0.6673670403915383,1.0
inside_coqa_llama7b,QA,5,10.0,flat_1.0,group_median,27,0.5038652923405011,0.6673670403915383,0.92
inside_coqa_llama7b,QA,5,10.0,flat_1.0,per_feature,20,0.5216509056366978,0.6673670403915383,0.92
inside_coqa_llama7b,QA,5,100.0,anneal_10_1e-2,group_median,27,0.5038652923405011,0.6673670403915383,0.89
inside_coqa_llama7b,QA,5,100.0,anneal_10_1e-2,per_feature,20,0.5216509056366978,0.6673670403915383,0.89
inside_coqa_llama7b,QA,5,100.0,flat_1.0,group_median,27,0.5038652923405011,0.6673670403915383,0.9
inside_coqa_llama7b,QA,5,100.0,flat_1.0,per_feature,20,0.5216509056366978,0.6673670403915383,0.9
inside_coqa_llama7b,QA,6,0.1,anneal_10_1e-2,group_median,27,0.5038652923405011,0.6673670403915383,0.86
inside_coqa_llama7b,QA,6,0.1,anneal_10_1e-2,per_feature,20,0.5216509056366978,0.6673670403915383,0.86
inside_coqa_llama7b,QA,6,0.1,flat_1.0,group_median,27,0.5038652923405011,0.6673670403915383,0.85
inside_coqa_llama7b,QA,6,0.1,flat_1.0,per_feature,20,0.5216509056366978,0.6673670403915383,0.85
inside_coqa_llama7b,QA,6,1.0,anneal_10_1e-2,group_median,27,0.5038652923405011,0.6673670403915383,0.97
inside_coqa_llama7b,QA,6,1.0,anneal_10_1e-2,per_feature,20,0.5216509056366978,0.6673670403915383,0.97
inside_coqa_llama7b,QA,6,1.0,flat_1.0,group_median,27,0.5038652923405011,0.6673670403915383,0.86
inside_coqa_llama7b,QA,6,1.0,flat_1.0,per_feature,20,0.5216509056366978,0.6673670403915383,0.86
inside_coqa_llama7b,QA,6,10.0,anneal_10_1e-2,group_median,27,0.5038652923405011,0.6673670403915383,0.84
inside_coqa_llama7b,QA,6,10.0,anneal_10_1e-2,per_feature,20,0.5216509056366978,0.6673670403915383,0.84
inside_coqa_llama7b,QA,6,10.0,flat_1.0,group_median,27,0.5038652923405011,0.6673670403915383,1.71
inside_coqa_llama7b,QA,6,10.0,flat_1.0,per_feature,20,0.5216509056366978,0.6673670403915383,1.71
inside_coqa_llama7b,QA,6,100.0,anneal_10_1e-2,group_median,27,0.5038652923405011,0.6673670403915383,0.98
inside_coqa_llama7b,QA,6,100.0,anneal_10_1e-2,per_feature,20,0.5216509056366978,0.6673670403915383,0.98
inside_coqa_llama7b,QA,6,100.0,flat_1.0,group_median,27,0.5038652923405011,0.6673670403915383,0.87
inside_coqa_llama7b,QA,6,100.0,flat_1.0,per_feature,20,0.5216509056366978,0.6673670403915383,0.87
inside_coqa_llama7b,QA,7,0.1,anneal_10_1e-2,group_median,27,0.5038652923405011,0.6673670403915383,0.97
inside_coqa_llama7b,QA,7,0.1,anneal_10_1e-2,per_feature,20,0.5216509056366978,0.6673670403915383,0.97
inside_coqa_llama7b,QA,7,0.1,flat_1.0,group_median,24,0.49520563779879245,0.6673670403915383,0.93
inside_coqa_llama7b,QA,7,0.1,flat_1.0,per_feature,20,0.5216509056366978,0.6673670403915383,0.93
inside_coqa_llama7b,QA,7,1.0,anneal_10_1e-2,group_median,27,0.5038652923405011,0.6673670403915383,1.03
inside_coqa_llama7b,QA,7,1.0,anneal_10_1e-2,per_feature,20,0.5216509056366978,0.6673670403915383,1.03
inside_coqa_llama7b,QA,7,1.0,flat_1.0,group_median,27,0.5038652923405011,0.6673670403915383,0.87
inside_coqa_llama7b,QA,7,1.0,flat_1.0,per_feature,20,0.5216509056366978,0.6673670403915383,0.87
inside_coqa_llama7b,QA,7,10.0,anneal_10_1e-2,group_median,27,0.5038652923405011,0.6673670403915383,0.88
inside_coqa_llama7b,QA,7,10.0,anneal_10_1e-2,per_feature,20,0.5216509056366978,0.6673670403915383,0.88
inside_coqa_llama7b,QA,7,10.0,flat_1.0,group_median,27,0.5038652923405011,0.6673670403915383,0.87
inside_coqa_llama7b,QA,7,10.0,flat_1.0,per_feature,20,0.5216509056366978,0.6673670403915383,0.87
inside_coqa_llama7b,QA,7,100.0,anneal_10_1e-2,group_median,23,0.5489245908239508,0.6673670403915383,0.9
inside_coqa_llama7b,QA,7,100.0,anneal_10_1e-2,per_feature,20,0.5216509056366978,0.6673670403915383,0.9
inside_coqa_llama7b,QA,7,100.0,flat_1.0,group_median,27,0.5038652923405011,0.6673670403915383,1.16
inside_coqa_llama7b,QA,7,100.0,flat_1.0,per_feature,20,0.5216509056366978,0.6673670403915383,1.16
inside_coqa_llama7b,QA,8,0.1,anneal_10_1e-2,group_median,22,0.5175272980619674,0.6673670403915383,1.0
inside_coqa_llama7b,QA,8,0.1,anneal_10_1e-2,per_feature,20,0.5216509056366978,0.6673670403915383,1.0
inside_coqa_llama7b,QA,8,0.1,flat_1.0,group_median,22,0.5175272980619674,0.6673670403915383,1.03
inside_coqa_llama7b,QA,8,0.1,flat_1.0,per_feature,20,0.5216509056366978,0.6673670403915383,1.03
inside_coqa_llama7b,QA,8,1.0,anneal_10_1e-2,group_median,22,0.5175272980619674,0.6673670403915383,1.1
inside_coqa_llama7b,QA,8,1.0,anneal_10_1e-2,per_feature,20,0.5216509056366978,0.6673670403915383,1.1
inside_coqa_llama7b,QA,8,1.0,flat_1.0,group_median,22,0.5175272980619674,0.6673670403915383,0.97
inside_coqa_llama7b,QA,8,1.0,flat_1.0,per_feature,20,0.5216509056366978,0.6673670403915383,0.97
inside_coqa_llama7b,QA,8,10.0,anneal_10_1e-2,group_median,22,0.5175272980619674,0.6673670403915383,1.2
inside_coqa_llama7b,QA,8,10.0,anneal_10_1e-2,per_feature,20,0.5216509056366978,0.6673670403915383,1.2
inside_coqa_llama7b,QA,8,10.0,flat_1.0,group_median,22,0.5175272980619674,0.6673670403915383,1.22
inside_coqa_llama7b,QA,8,10.0,flat_1.0,per_feature,20,0.5216509056366978,0.6673670403915383,1.22
inside_coqa_llama7b,QA,8,100.0,anneal_10_1e-2,group_median,21,0.5228040846047266,0.6673670403915383,0.88
inside_coqa_llama7b,QA,8,100.0,anneal_10_1e-2,per_feature,20,0.5216509056366978,0.6673670403915383,0.88
inside_coqa_llama7b,QA,8,100.0,flat_1.0,group_median,22,0.5175272980619674,0.6673670403915383,0.89
inside_coqa_llama7b,QA,8,100.0,flat_1.0,per_feature,20,0.5216509056366978,0.6673670403915383,0.89
internalstates_gsm8k_qwen25_7b,math,2,0.1,anneal_10_1e-2,group_median,11,0.690216029754678,0.703590217956871,0.97
internalstates_gsm8k_qwen25_7b,math,2,0.1,anneal_10_1e-2,per_feature,16,0.7026266597290474,0.703590217956871,0.97
internalstates_gsm8k_qwen25_7b,math,2,0.1,flat_1.0,group_median,11,0.690216029754678,0.703590217956871,0.95
internalstates_gsm8k_qwen25_7b,math,2,0.1,flat_1.0,per_feature,16,0.7026266597290474,0.703590217956871,0.95
internalstates_gsm8k_qwen25_7b,math,2,1.0,anneal_10_1e-2,group_median,11,0.690216029754678,0.703590217956871,0.93
internalstates_gsm8k_qwen25_7b,math,2,1.0,anneal_10_1e-2,per_feature,16,0.7026266597290474,0.703590217956871,0.93
internalstates_gsm8k_qwen25_7b,math,2,1.0,flat_1.0,group_median,11,0.690216029754678,0.703590217956871,0.98
internalstates_gsm8k_qwen25_7b,math,2,1.0,flat_1.0,per_feature,16,0.7026266597290474,0.703590217956871,0.98
internalstates_gsm8k_qwen25_7b,math,2,10.0,anneal_10_1e-2,group_median,11,0.690216029754678,0.703590217956871,0.94
internalstates_gsm8k_qwen25_7b,math,2,10.0,anneal_10_1e-2,per_feature,16,0.7026266597290474,0.703590217956871,0.94
internalstates_gsm8k_qwen25_7b,math,2,10.0,flat_1.0,group_median,11,0.690216029754678,0.703590217956871,0.97
internalstates_gsm8k_qwen25_7b,math,2,10.0,flat_1.0,per_feature,16,0.7026266597290474,0.703590217956871,0.97
internalstates_gsm8k_qwen25_7b,math,2,100.0,anneal_10_1e-2,group_median,11,0.690216029754678,0.703590217956871,1.03
internalstates_gsm8k_qwen25_7b,math,2,100.0,anneal_10_1e-2,per_feature,16,0.7026266597290474,0.703590217956871,1.03
internalstates_gsm8k_qwen25_7b,math,2,100.0,flat_1.0,group_median,11,0.690216029754678,0.703590217956871,1.03
internalstates_gsm8k_qwen25_7b,math,2,100.0,flat_1.0,per_feature,16,0.7026266597290474,0.703590217956871,1.03
internalstates_gsm8k_qwen25_7b,math,3,0.1,anneal_10_1e-2,group_median,7,0.6559133568441542,0.703590217956871,1.02
internalstates_gsm8k_qwen25_7b,math,3,0.1,anneal_10_1e-2,per_feature,16,0.7026266597290474,0.703590217956871,1.02
internalstates_gsm8k_qwen25_7b,math,3,0.1,flat_1.0,group_median,7,0.6559133568441542,0.703590217956871,1.05
internalstates_gsm8k_qwen25_7b,math,3,0.1,flat_1.0,per_feature,16,0.7026266597290474,0.703590217956871,1.05
internalstates_gsm8k_qwen25_7b,math,3,1.0,anneal_10_1e-2,group_median,7,0.6559133568441542,0.703590217956871,1.01
internalstates_gsm8k_qwen25_7b,math,3,1.0,anneal_10_1e-2,per_feature,16,0.7026266597290474,0.703590217956871,1.01
internalstates_gsm8k_qwen25_7b,math,3,1.0,flat_1.0,group_median,7,0.6559133568441542,0.703590217956871,0.97
internalstates_gsm8k_qwen25_7b,math,3,1.0,flat_1.0,per_feature,16,0.7026266597290474,0.703590217956871,0.97
internalstates_gsm8k_qwen25_7b,math,3,10.0,anneal_10_1e-2,group_median,7,0.6559133568441542,0.703590217956871,1.41
internalstates_gsm8k_qwen25_7b,math,3,10.0,anneal_10_1e-2,per_feature,16,0.7026266597290474,0.703590217956871,1.41
internalstates_gsm8k_qwen25_7b,math,3,10.0,flat_1.0,group_median,7,0.6559133568441542,0.703590217956871,1.9
internalstates_gsm8k_qwen25_7b,math,3,10.0,flat_1.0,per_feature,16,0.7026266597290474,0.703590217956871,1.9
internalstates_gsm8k_qwen25_7b,math,3,100.0,anneal_10_1e-2,group_median,7,0.6559133568441542,0.703590217956871,1.02
internalstates_gsm8k_qwen25_7b,math,3,100.0,anneal_10_1e-2,per_feature,16,0.7026266597290474,0.703590217956871,1.02
internalstates_gsm8k_qwen25_7b,math,3,100.0,flat_1.0,group_median,7,0.6559133568441542,0.703590217956871,0.96
internalstates_gsm8k_qwen25_7b,math,3,100.0,flat_1.0,per_feature,16,0.7026266597290474,0.703590217956871,0.96
internalstates_gsm8k_qwen25_7b,math,4,0.1,anneal_10_1e-2,group_median,13,0.6695573413501379,0.703590217956871,0.98
internalstates_gsm8k_qwen25_7b,math,4,0.1,anneal_10_1e-2,per_feature,16,0.7026266597290474,0.703590217956871,0.98
internalstates_gsm8k_qwen25_7b,math,4,0.1,flat_1.0,group_median,13,0.6695573413501379,0.703590217956871,0.98
internalstates_gsm8k_qwen25_7b,math,4,0.1,flat_1.0,per_feature,16,0.7026266597290474,0.703590217956871,0.98
internalstates_gsm8k_qwen25_7b,math,4,1.0,anneal_10_1e-2,group_median,13,0.6695573413501379,0.703590217956871,0.97
internalstates_gsm8k_qwen25_7b,math,4,1.0,anneal_10_1e-2,per_feature,16,0.7026266597290474,0.703590217956871,0.97
internalstates_gsm8k_qwen25_7b,math,4,1.0,flat_1.0,group_median,13,0.6695573413501379,0.703590217956871,1.03
internalstates_gsm8k_qwen25_7b,math,4,1.0,flat_1.0,per_feature,16,0.7026266597290474,0.703590217956871,1.03
internalstates_gsm8k_qwen25_7b,math,4,10.0,anneal_10_1e-2,group_median,13,0.6695573413501379,0.703590217956871,0.96
internalstates_gsm8k_qwen25_7b,math,4,10.0,anneal_10_1e-2,per_feature,16,0.7026266597290474,0.703590217956871,0.96
internalstates_gsm8k_qwen25_7b,math,4,10.0,flat_1.0,group_median,13,0.6695573413501379,0.703590217956871,0.97
internalstates_gsm8k_qwen25_7b,math,4,10.0,flat_1.0,per_feature,16,0.7026266597290474,0.703590217956871,0.97
internalstates_gsm8k_qwen25_7b,math,4,100.0,anneal_10_1e-2,group_median,13,0.6695573413501379,0.703590217956871,1.0
internalstates_gsm8k_qwen25_7b,math,4,100.0,anneal_10_1e-2,per_feature,16,0.7026266597290474,0.703590217956871,1.0
internalstates_gsm8k_qwen25_7b,math,4,100.0,flat_1.0,group_median,13,0.6695573413501379,0.703590217956871,1.0
internalstates_gsm8k_qwen25_7b,math,4,100.0,flat_1.0,per_feature,16,0.7026266597290474,0.703590217956871,1.0
internalstates_gsm8k_qwen25_7b,math,5,0.1,anneal_10_1e-2,group_median,13,0.6867472201345128,0.703590217956871,0.91
internalstates_gsm8k_qwen25_7b,math,5,0.1,anneal_10_1e-2,per_feature,16,0.7026266597290474,0.703590217956871,0.91
internalstates_gsm8k_qwen25_7b,math,5,0.1,flat_1.0,group_median,13,0.6867472201345128,0.703590217956871,0.94
internalstates_gsm8k_qwen25_7b,math,5,0.1,flat_1.0,per_feature,16,0.7026266597290474,0.703590217956871,0.94
internalstates_gsm8k_qwen25_7b,math,5,1.0,anneal_10_1e-2,group_median,13,0.6867472201345128,0.703590217956871,0.9
internalstates_gsm8k_qwen25_7b,math,5,1.0,anneal_10_1e-2,per_feature,16,0.7026266597290474,0.703590217956871,0.9
internalstates_gsm8k_qwen25_7b,math,5,1.0,flat_1.0,group_median,13,0.6867472201345128,0.703590217956871,0.99
internalstates_gsm8k_qwen25_7b,math,5,1.0,flat_1.0,per_feature,16,0.7026266597290474,0.703590217956871,0.99
internalstates_gsm8k_qwen25_7b,math,5,10.0,anneal_10_1e-2,group_median,13,0.6867472201345128,0.703590217956871,1.0
internalstates_gsm8k_qwen25_7b,math,5,10.0,anneal_10_1e-2,per_feature,16,0.7026266597290474,0.703590217956871,1.0
internalstates_gsm8k_qwen25_7b,math,5,10.0,flat_1.0,group_median,14,0.6935884835520609,0.703590217956871,0.91
internalstates_gsm8k_qwen25_7b,math,5,10.0,flat_1.0,per_feature,16,0.7026266597290474,0.703590217956871,0.91
internalstates_gsm8k_qwen25_7b,math,5,100.0,anneal_10_1e-2,group_median,13,0.6867472201345128,0.703590217956871,0.91
internalstates_gsm8k_qwen25_7b,math,5,100.0,anneal_10_1e-2,per_feature,16,0.7026266597290474,0.703590217956871,0.91
internalstates_gsm8k_qwen25_7b,math,5,100.0,flat_1.0,group_median,13,0.6867472201345128,0.703590217956871,1.03
internalstates_gsm8k_qwen25_7b,math,5,100.0,flat_1.0,per_feature,16,0.7026266597290474,0.703590217956871,1.03
internalstates_gsm8k_qwen25_7b,math,6,0.1,anneal_10_1e-2,group_median,18,0.7049970129694937,0.703590217956871,0.94
internalstates_gsm8k_qwen25_7b,math,6,0.1,anneal_10_1e-2,per_feature,16,0.7026266597290474,0.703590217956871,0.94
internalstates_gsm8k_qwen25_7b,math,6,0.1,flat_1.0,group_median,18,0.7049970129694937,0.703590217956871,0.95
internalstates_gsm8k_qwen25_7b,math,6,0.1,flat_1.0,per_feature,16,0.7026266597290474,0.703590217956871,0.95
internalstates_gsm8k_qwen25_7b,math,6,1.0,anneal_10_1e-2,group_median,18,0.7049970129694937,0.703590217956871,0.92
internalstates_gsm8k_qwen25_7b,math,6,1.0,anneal_10_1e-2,per_feature,16,0.7026266597290474,0.703590217956871,0.92
internalstates_gsm8k_qwen25_7b,math,6,1.0,flat_1.0,group_median,18,0.7049970129694937,0.703590217956871,0.98
internalstates_gsm8k_qwen25_7b,math,6,1.0,flat_1.0,per_feature,16,0.7026266597290474,0.703590217956871,0.98
internalstates_gsm8k_qwen25_7b,math,6,10.0,anneal_10_1e-2,group_median,18,0.7049970129694937,0.703590217956871,0.99
internalstates_gsm8k_qwen25_7b,math,6,10.0,anneal_10_1e-2,per_feature,16,0.7026266597290474,0.703590217956871,0.99
internalstates_gsm8k_qwen25_7b,math,6,10.0,flat_1.0,group_median,18,0.7049970129694937,0.703590217956871,0.93
internalstates_gsm8k_qwen25_7b,math,6,10.0,flat_1.0,per_feature,16,0.7026266597290474,0.703590217956871,0.93
internalstates_gsm8k_qwen25_7b,math,6,100.0,anneal_10_1e-2,group_median,18,0.7049970129694937,0.703590217956871,0.96
internalstates_gsm8k_qwen25_7b,math,6,100.0,anneal_10_1e-2,per_feature,16,0.7026266597290474,0.703590217956871,0.96
internalstates_gsm8k_qwen25_7b,math,6,100.0,flat_1.0,group_median,18,0.7049970129694937,0.703590217956871,1.02
internalstates_gsm8k_qwen25_7b,math,6,100.0,flat_1.0,per_feature,16,0.7026266597290474,0.703590217956871,1.02
internalstates_gsm8k_qwen25_7b,math,7,0.1,anneal_10_1e-2,group_median,18,0.7021448806151356,0.703590217956871,0.96
internalstates_gsm8k_qwen25_7b,math,7,0.1,anneal_10_1e-2,per_feature,16,0.7026266597290474,0.703590217956871,0.96
internalstates_gsm8k_qwen25_7b,math,7,0.1,flat_1.0,group_median,18,0.7021448806151356,0.703590217956871,0.92
internalstates_gsm8k_qwen25_7b,math,7,0.1,flat_1.0,per_feature,16,0.7026266597290474,0.703590217956871,0.92
internalstates_gsm8k_qwen25_7b,math,7,1.0,anneal_10_1e-2,group_median,18,0.7021448806151356,0.703590217956871,0.91
internalstates_gsm8k_qwen25_7b,math,7,1.0,anneal_10_1e-2,per_feature,16,0.7026266597290474,0.703590217956871,0.91
internalstates_gsm8k_qwen25_7b,math,7,1.0,flat_1.0,group_median,17,0.7046308608429208,0.703590217956871,1.28
internalstates_gsm8k_qwen25_7b,math,7,1.0,flat_1.0,per_feature,16,0.7026266597290474,0.703590217956871,1.28
internalstates_gsm8k_qwen25_7b,math,7,10.0,anneal_10_1e-2,group_median,18,0.7021448806151356,0.703590217956871,0.93
internalstates_gsm8k_qwen25_7b,math,7,10.0,anneal_10_1e-2,per_feature,16,0.7026266597290474,0.703590217956871,0.93
internalstates_gsm8k_qwen25_7b,math,7,10.0,flat_1.0,group_median,18,0.7021448806151356,0.703590217956871,0.91
internalstates_gsm8k_qwen25_7b,math,7,10.0,flat_1.0,per_feature,16,0.7026266597290474,0.703590217956871,0.91
internalstates_gsm8k_qwen25_7b,math,7,100.0,anneal_10_1e-2,group_median,17,0.6912374014761712,0.703590217956871,0.91
internalstates_gsm8k_qwen25_7b,math,7,100.0,anneal_10_1e-2,per_feature,16,0.7026266597290474,0.703590217956871,0.91
