model_id,cell_id,slice_id,row_id,group_id,fold,true_first_error,prediction_step,threshold,true_error_step_length,true_error_length_stratum,selected_step_length
qwen3_4b,processbench_gsm8k_qwen3_4b,gsm8k,xridv2_303c15cfaf017256c820f8e4f83904a066b2d7a007d5c3615110b8bdb5f49ff0,xgidv2_87cf503d41251dd34d235bd33e44219af36193d82e471fc92694fc2eae221519,4,-1,-1,0.4159526783705232,,CLEAN,
qwen3_4b,processbench_gsm8k_qwen3_4b,gsm8k,xridv2_30695de4dbb7cb9b2a8e546473e90704361a40cd74594104be9a1e1bcb8b3c7e,xgidv2_9a2417dbc635dfe148191ec1ae2d53a4f757461fe7235bdeef348318f587631c,2,-1,-1,0.4309764488483708,,CLEAN,
qwen3_4b,processbench_gsm8k_qwen3_4b,gsm8k,xridv2_311c40ca413bd6ab8b55d3dce836f49272969d43928f5a2f994456fd064cbe86,xgidv2_bcdbde8a529f2ca50c309d03ea792e03ec70ca1107839ab4a68cff87216d713c,2,-1,0,0.4309764488483708,,CLEAN,82
qwen3_4b,processbench_gsm8k_qwen3_4b,gsm8k,xridv2_31e3cfc1f9e4773c783420cfe69cf9930f2bb4819a0fbf3cb9abdf973a5a5234,xgidv2_b9d18432693a8fb0f2a73f933f39110276e93bc7b3c02f088afb5e19a5f26be6,1,0,1,0.4315373528482523,100,medium,77
qwen3_4b,processbench_gsm8k_qwen3_4b,gsm8k,xridv2_32fa4402fdd7f9730c0de7b94edc4b75246b6c6420ac4a07b86f38d9f7d54a44,xgidv2_dd3c77e67b69499224c1108dd4b534c02ea908799c1278fdd9cc2326cba86f5a,0,-1,0,0.4159526783705232,,CLEAN,77
qwen3_4b,processbench_gsm8k_qwen3_4b,gsm8k,xridv2_34797e10534bb0eb28b4f916f5b2d30ec79c050ba06575e71aaa89174b3a7d39,xgidv2_2a0dcf2ae499342557e0041254e0aad9f2fe8863c01680ce2fe6e542733e6864,2,-1,-1,0.4309764488483708,,CLEAN,
qwen3_4b,processbench_gsm8k_qwen3_4b,gsm8k,xridv2_35b74ba7c277d8dc776ca5cf35a795da1b6b60fb620c5c18f181e64c935d4e3d,xgidv2_eb07fa1f6cdd57f948235e0283a8b380eb5a5d6d5d5a77133a53ac2c0881e5d9,1,3,3,0.4315373528482523,34,short,34
qwen3_4b,processbench_gsm8k_qwen3_4b,gsm8k,xridv2_3653cda139dc62af9db6fb6a106935ac8cbbd9b8caf5382fca0d2342e7ddee3a,xgidv2_b57ebac0410c09af6ab4f3eb9b0bb0d1d7452e12fa4276a38af5698e24be0ae1,1,-1,0,0.4315373528482523,,CLEAN,49
qwen3_4b,processbench_gsm8k_qwen3_4b,gsm8k,xridv2_3773b1aee3ec23b0621e395a40103620c01637492be41d519c259a028ecc42af,xgidv2_c40823f5da09d643aedc57edc295e18eaab19112cf5962572d30c507734a283c,1,5,5,0.4315373528482523,43,short,43
qwen3_4b,processbench_gsm8k_qwen3_4b,gsm8k,xridv2_389f54dc5d3c1602e88f7d9b38879201386725a53e70226cb1a82a7c3d9d0266,xgidv2_6981fdd8c69daea70f700b7b0c55790d193e43e49ba030e959c72e4c992ddef3,4,-1,-1,0.4159526783705232,,CLEAN,
qwen3_4b,processbench_gsm8k_qwen3_4b,gsm8k,xridv2_38d8c2b5074d133d77a8b4bbc54d8b388c87a30e702ac161f0fb5effa6bc6195,xgidv2_6077a030222d435dc2b90a7311a6c26b642e7b112154920b135b71c10c16f908,4,2,2,0.4159526783705232,36,short,36
qwen3_4b,processbench_gsm8k_qwen3_4b,gsm8k,xridv2_3905e53be43651a61ae6cbb7f8a27a6f84b554590f5516d5df33256810162bf5,xgidv2_148dec99c63d784f5cf5eaecc6ce96b8c2237d3353a303a59ce223784622d32b,3,3,3,0.4825789433732481,50,short,50
qwen3_4b,processbench_gsm8k_qwen3_4b,gsm8k,xridv2_3a29a644abd7e7618782cecff170de07a22808583400bec3ac4af05c94867a20,xgidv2_62103ba331410221021353ec67d8c3c64f03c49dc922bb976525cab5a42f9bac,3,1,0,0.4825789433732481,44,short,37
qwen3_4b,processbench_gsm8k_qwen3_4b,gsm8k,xridv2_3b06dc6703a1568c498f8f11aec95877e5417e1cabcbab9ff55ba57075659149,xgidv2_3cc7e3bf29d4bb0a1395827cfd26a02a62b8555fe7b424c4b5be48f9ac3c3f6d,2,2,2,0.4309764488483708,140,long,140
qwen3_4b,processbench_gsm8k_qwen3_4b,gsm8k,xridv2_3b8829c1cd85e2051a96538d5c98ff9bd7bc4b9f54a83b2b704ba67edb20c691,xgidv2_a02d31c458b38bb6bd08580aef84507266c7b5357a6ec7e65bcc7e99051d9105,2,-1,-1,0.4309764488483708,,CLEAN,
qwen3_4b,processbench_gsm8k_qwen3_4b,gsm8k,xridv2_3bfe7277d34619b9873ddaa51831679cc25a40d555119456d1c9e8174d2d7e99,xgidv2_7927f341a427a3946b71238a3a39ffadfc4a798057edef9a4e2e79aa90c15f7f,2,-1,0,0.4309764488483708,,CLEAN,33
qwen3_4b,processbench_gsm8k_qwen3_4b,gsm8k,xridv2_3c5a033874022d0d74e562a21a6091e5f649c95d2666aed792f98c3f160384e4,xgidv2_58105dc827a884508c7ad10aeb2f677f6550286fdc359193a5454d21e10b0cf3,4,0,2,0.4159526783705232,80,short,62
qwen3_4b,processbench_gsm8k_qwen3_4b,gsm8k,xridv2_3d35b614a9b948f42fb7942a8f99078911461bc972055d194e9e80e5ba451b3b,xgidv2_55a8d34891c17ee13e503dd627224c7eba3a70717a9077e4e73c343c0f7d87ce,3,1,1,0.4825789433732481,117,medium,117
qwen3_4b,processbench_gsm8k_qwen3_4b,gsm8k,xridv2_3d817ac0cd783781add7a6b899fd85118c574345add9a019d58b53b7ccf072a5,xgidv2_ec674050ff8319bbcb9db0fb669f63f88c2586eadbee5bc66f69bb46041ca7a0,3,-1,-1,0.4825789433732481,,CLEAN,
qwen3_4b,processbench_gsm8k_qwen3_4b,gsm8k,xridv2_3dc55c2f9cc3afcbf52b4b7e8753d63099c98b7f0e2109937619cbcb7f532859,xgidv2_14d72887fe4fc3ae2f5737018b64ae6887bd389117ae538d9f0eee8e7d344eed,0,1,5,0.4159526783705232,59,short,23
qwen3_4b,processbench_gsm8k_qwen3_4b,gsm8k,xridv2_3e903a33b26f7cd0e25e0100489e342c5ee6be07ed81c186099c0a3be7fe6d8c,xgidv2_7d34979ff60a1c67a689877a615b6285a8faf9e8f87239baaba3a5ed55ac5142,2,1,1,0.4309764488483708,88,medium,88
qwen3_4b,processbench_gsm8k_qwen3_4b,gsm8k,xridv2_3f1a58104b91d0c3bc3a2295c6d29610fede92370970af68c4263aa5fc5e1c0d,xgidv2_c3d5d873656b34c8172d5e68343f6953666f5117beba205464eb07a401cc2e78,3,-1,0,0.4825789433732481,,CLEAN,217
qwen3_4b,processbench_gsm8k_qwen3_4b,gsm8k,xridv2_4016f8b11506d8512c10f8c45c99df089bf2014bd761b44bcf82a12fcc27dd38,xgidv2_2f88654cce5c6ade2f9ea3b2ba93e069d063ec0843747e349d9c1ac4edf4f2e8,0,2,-1,0.4159526783705232,58,short,
qwen3_4b,processbench_gsm8k_qwen3_4b,gsm8k,xridv2_41477c1aefa3a15e38b4eb1ff79ba99528c615aa3b5eef8823621812fbebcfb3,xgidv2_badb18ccf5ff4bd547dae41d324d5718bb08bf9cd56e9279cc7141c663764932,4,4,-1,0.4159526783705232,76,short,
qwen3_4b,processbench_gsm8k_qwen3_4b,gsm8k,xridv2_416c07f35ebd7ee948e14a419fea9bdb8a2b04adeee30d3d491acea4d9de4356,xgidv2_b440c66bb819508cb9b81f070dbd90d11e2d800a0d38434606c8a466e25e4dd4,2,0,2,0.4309764488483708,76,short,74
qwen3_4b,processbench_gsm8k_qwen3_4b,gsm8k,xridv2_4256fd1f1a9073e7fd48efb4a0a8c8d8898c82c80dab88b0cd0dc15844027e7d,xgidv2_09b9acd36805c33305eb34e7c063194debfb0bc7853ef5f50093adbcbb30411f,1,5,7,0.4315373528482523,107,medium,12
qwen3_4b,processbench_gsm8k_qwen3_4b,gsm8k,xridv2_42b7dcc0c59cad94e3d6ef8e23b93a8f4377c6e688613eb0e3e672a580cd665f,xgidv2_1966ead379c2e53ef128fded2be0a57f7d4357f03cf76749be9bd16eaf671023,2,-1,0,0.4309764488483708,,CLEAN,82
qwen3_4b,processbench_gsm8k_qwen3_4b,gsm8k,xridv2_43493f7b835eb975eda9f25157651f8bfa9e9d9370c13771c6695085484e6e20,xgidv2_d7238d99aefe9c705250e003ed70d250bb47a6d76e6f2642fe7accf613834639,1,2,0,0.4315373528482523,57,short,90
qwen3_4b,processbench_gsm8k_qwen3_4b,gsm8k,xridv2_43a1fcc4c2e30212df89833291525a2d45d9f35067757946ae7b5c02d67bca35,xgidv2_21f1b9857a3eff966c1e618a0c81a3ec1dd9c3fb2a402d3ee925b8b0930be265,1,1,4,0.4315373528482523,18,short,32
qwen3_4b,processbench_gsm8k_qwen3_4b,gsm8k,xridv2_442b2812ce0a37ad71f76013cb38021490921cfc5039a9ea8f0b2c285e35ae57,xgidv2_31995774da8819b09e83d37b5db97c11ebf1d4370ffa4bd89dec9238e531aa13,1,-1,1,0.4315373528482523,,CLEAN,33
qwen3_4b,processbench_gsm8k_qwen3_4b,gsm8k,xridv2_4437b9b14ea6a212f05d5e23c241103015cf45a0505ef016ebe1ad774b522cb7,xgidv2_917afe23800986004a9c0426ecf1229dd2ab02a3c1115170c096511fe08433ae,1,3,4,0.4315373528482523,224,long,187
qwen3_4b,processbench_gsm8k_qwen3_4b,gsm8k,xridv2_45de93eb746abd23ca10df4443094af90248998f1e582729bcec5eebaa9facc6,xgidv2_d0dec6dd8725cc60e21f8f7cd6338edf1cebf3954199e3b9d7b807c57e407469,4,-1,2,0.4159526783705232,,CLEAN,39
qwen3_4b,processbench_gsm8k_qwen3_4b,gsm8k,xridv2_46c9356dc135f8e893f1ea8d0567782e13c3489b190d8daf35ee4b1aa2d68a04,xgidv2_8d50e1b4143b15d680acc50aaaffd3442c5b422a9080a0a3976a0b6f1929e6df,2,-1,1,0.4309764488483708,,CLEAN,100
qwen3_4b,processbench_gsm8k_qwen3_4b,gsm8k,xridv2_47d1c9527679be58041571e61c73c65fe56c4da30f37a884e98ef38aa4ad2d84,xgidv2_2cc53fa9b7b2156a45b6c320d7e7b18e3a5e91d6661e1b0929220ddcf688ae19,2,-1,-1,0.4309764488483708,,CLEAN,
qwen3_4b,processbench_gsm8k_qwen3_4b,gsm8k,xridv2_4a608d6bb9e0133db14d932ec33b4b8d72693ae9056e755a8cf6e67e818730b3,xgidv2_1d3682ec479983730f0c61fe4e832e6bcd8edfd1d7d317d85e2616394b2ceb2d,4,3,1,0.4159526783705232,13,short,70
qwen3_4b,processbench_gsm8k_qwen3_4b,gsm8k,xridv2_4a87c9225af8460f0378b46f2fe6c88d1a354a998c8a0a1ff8105851db117b90,xgidv2_7baa614b06114b19fe3e6322b7776c251c262b830090addb87f2eae3ec5a9891,2,6,6,0.4309764488483708,81,short,81
qwen3_4b,processbench_gsm8k_qwen3_4b,gsm8k,xridv2_4baeb728e1d64650bee4ffa0a565c04b350e2852a2623f920650e35c7aa1961f,xgidv2_0df389bc22ee4a59f2e71317c636d828f787e7e65b6ad86739cd33d9cb6ce0d7,2,0,0,0.4309764488483708,40,short,40
qwen3_4b,processbench_gsm8k_qwen3_4b,gsm8k,xridv2_4c3a7608fd775721567895ee1983dc339411f2b0d3625ffbaa5a28158dca829c,xgidv2_a0e39661fb5b577b71d70498944b1305c7930752a8ee4058726006a4e0dbc881,1,1,3,0.4315373528482523,81,short,26
qwen3_4b,processbench_gsm8k_qwen3_4b,gsm8k,xridv2_4cf60546b2eebae851d2031851889c33b6653bdb991764fad9c36d4c73479767,xgidv2_0a3646d3836a7422f3badb82002f431c56e9398c33a235fe4ccb0d63fb341593,3,-1,0,0.4825789433732481,,CLEAN,28
qwen3_4b,processbench_gsm8k_qwen3_4b,gsm8k,xridv2_4d5823b0ee0226bdec9cc36eb0ef8abcd4e7ba008cac820366d4a4756278d19d,xgidv2_9fe589a613ddf61269d9606bc7534971b08750545a412da91bc37394790465ee,2,5,0,0.4309764488483708,53,short,43
qwen3_4b,processbench_gsm8k_qwen3_4b,gsm8k,xridv2_4d8dd08e74027945d0fbe977ae6dad67cfcba2e46ef0dc08622348f02856c657,xgidv2_623a55e5b5030265a295088814e0a666cc5ab4bcfe038a1b9ce60a923f53f829,0,-1,2,0.4159526783705232,,CLEAN,49
qwen3_4b,processbench_gsm8k_qwen3_4b,gsm8k,xridv2_4da2b38c9ea46fc6e36256a6ba375f106aee2b49eff00634998bdbac66a3da5d,xgidv2_2106418b7f04f64088dc0940a104fab9023118c3a3b1e0c26933d1f59ee40e3f,3,1,1,0.4825789433732481,61,short,61
qwen3_4b,processbench_gsm8k_qwen3_4b,gsm8k,xridv2_4e10ce45c6a23b962110286c9b94db36a63075fda2a348ddb651100dd5b4579a,xgidv2_98d2b39957ccb5be834fe85ef1832c8b262caa1fc810a8244baa80769293aea1,0,2,2,0.4159526783705232,145,long,145
qwen3_4b,processbench_gsm8k_qwen3_4b,gsm8k,xridv2_4effd9e25072483fd830bea9d2658a043b5b2b17b1712266e994629430bb73cc,xgidv2_86dbd6178a9f118af302a115d8a6bba819cc4f10222103380d4bb72577be8ab6,4,4,5,0.4159526783705232,136,long,144
qwen3_4b,processbench_gsm8k_qwen3_4b,gsm8k,xridv2_5100fe214453fa5c053c7fccb348c0f46e6d8f169eb66d51118f0ce1e5fc1a7a,xgidv2_f619976fe0b7ab31da9029ff1f5f1a45090183bf632f77b878300acaff55d6e2,4,-1,3,0.4159526783705232,,CLEAN,17
qwen3_4b,processbench_gsm8k_qwen3_4b,gsm8k,xridv2_516cf237b28fd78929d581d9b4acc9e7da84fd1b785356d66917d857795de05c,xgidv2_4edba67baf1284c98471a0f74ce7d8da1f991afc031b67b721e93582e873544a,1,-1,-1,0.4315373528482523,,CLEAN,
qwen3_4b,processbench_gsm8k_qwen3_4b,gsm8k,xridv2_51e1351a4cd1e61d45c3bb8c0a6101b8edfbd9707ac0ba008d20b6e3659b3bd4,xgidv2_12d9254b1aa4a1ea294f1a16172645f0646020842e8789bd59607324f5fa73c3,3,1,3,0.4825789433732481,32,short,10
qwen3_4b,processbench_gsm8k_qwen3_4b,gsm8k,xridv2_522e71d2c5be82ef976838be8717ee64ee68a2aa40ceb8b7c7a924da7812b480,xgidv2_882e1a961373a5376975727064622e8219fe7cb9f7270642ab8b8e01b34931c4,3,1,3,0.4825789433732481,43,short,38
qwen3_4b,processbench_gsm8k_qwen3_4b,gsm8k,xridv2_54314dcfffb06909989a871ffba76ac560cf5afe545bf5c0db51dd5b376944f3,xgidv2_74339768a288d512b0df573b139e3d7582b97f1c3e2189e4c7beadb903003cf7,2,1,3,0.4309764488483708,52,short,18
qwen3_4b,processbench_gsm8k_qwen3_4b,gsm8k,xridv2_54327ce62d2ec8283274fdeb3bf6299b0b503948009b77541b874ff70ef58500,xgidv2_ea09cc0b6da06892d80f5ef5c1ba13c4d82595fe74491b398995fb43b433dce7,3,-1,1,0.4825789433732481,,CLEAN,71
qwen3_4b,processbench_gsm8k_qwen3_4b,gsm8k,xridv2_543340232c08f850ea97b9e425381215fccaafdc31ec4380033b50a3a9573ac5,xgidv2_9e595dab2c0e2ef229f377ae42a721fda59ed41ca074b35d7bf11df70fcfa99d,1,-1,4,0.4315373528482523,,CLEAN,16
qwen3_4b,processbench_gsm8k_qwen3_4b,gsm8k,xridv2_54607f1ea9926c5df60df9d61c11af917783ee3ef2386fb63323906b0bd91b8b,xgidv2_bc47fd8f7cd6c4952047b24f403e1ec5f369a5ef9ac319095c21e3e948a5a1ee,0,4,0,0.4159526783705232,83,short,29
qwen3_4b,processbench_gsm8k_qwen3_4b,gsm8k,xridv2_549274e54573613ebf35a19376e27b98393ff0ccf73eb8497e9c160cdeccc21b,xgidv2_214317ceef1b022f719052d6079ba2d8041117137232a4a96124797953b4e8bc,2,4,4,0.4309764488483708,22,short,22
qwen3_4b,processbench_gsm8k_qwen3_4b,gsm8k,xridv2_54e3568dd927d26598edeae286b78401f7197d9549fcef59d2dcc7b29e8cada0,xgidv2_90e47ece762b9cd7fd3aaae128297badcf8d9bae561932749bb0193c0da7ba43,2,2,-1,0.4309764488483708,56,short,
qwen3_4b,processbench_gsm8k_qwen3_4b,gsm8k,xridv2_5500c9ee9598668befa680d28ce71e4c37d1caba4b4a4daa208bdca5cde315c5,xgidv2_77465c502828327925ebce854ffba81f2c38c2dbbd665e3d979c3bf546cfc56d,4,7,6,0.4159526783705232,38,short,10
qwen3_4b,processbench_gsm8k_qwen3_4b,gsm8k,xridv2_551cfe50b53fca4e1ce26e6dd1621854eb51eb68b1312fdda824b11f7ec9bf6f,xgidv2_84e1ce5eaa1dc7277d4651c637b2f0cb15316bb67a864bd1e8627c7fee4428f8,4,-1,-1,0.4159526783705232,,CLEAN,
qwen3_4b,processbench_gsm8k_qwen3_4b,gsm8k,xridv2_5559d6977bed5af3a6997687df77a73f0d066623fa92855778cc980e997cfc3d,xgidv2_533c8b4ce00ec469612409a9e56807f6b6a3f35f5c546c1ece0af0e35832ec5a,0,2,4,0.4159526783705232,33,short,10
qwen3_4b,processbench_gsm8k_qwen3_4b,gsm8k,xridv2_557977a286c2bfa35d2acbc189ee0f90f01672771af28aa5ba25c3f7d5090d51,xgidv2_368c976de5be4c392f8cb0efc1375def80677036e9050c9baf336825acfdbb27,4,0,0,0.4159526783705232,102,medium,102
qwen3_4b,processbench_gsm8k_qwen3_4b,gsm8k,xridv2_55c830ae0dc9a267a7158b7fd87d12fdc47982a606c3b245707bcdeb91442639,xgidv2_de2f00949d8e72c373d0a31a18871592e58490a5c1bc50c4b4807869deb59090,3,-1,-1,0.4825789433732481,,CLEAN,
qwen3_4b,processbench_gsm8k_qwen3_4b,gsm8k,xridv2_56d76490b7c599ab5d66905df1ad0b57de4098f26cfa0af52bc1466e23dc4ed7,xgidv2_8bd1316d522bd12705a9e7bf01a00282c1e81c6e301182cc714de3fb6e10b66c,2,-1,-1,0.4309764488483708,,CLEAN,
qwen3_4b,processbench_gsm8k_qwen3_4b,gsm8k,xridv2_57f3030de679f1e6f871d1df43092bb10c6809aef85b9f1922e0bbae94cb61b0,xgidv2_80a8b10d43fef90f40514e3844d32c94d7b10692a40c241a97fa533b13425493,1,-1,-1,0.4315373528482523,,CLEAN,
qwen3_4b,processbench_gsm8k_qwen3_4b,gsm8k,xridv2_5817f0f6a6a421b4867886b242791255378057cb09ee3f35553ec0ed97483ce0,xgidv2_8f5711c96f9a834b53950c289031542c2fc38c45850bfdf664cbb90ff2d42019,0,0,1,0.4159526783705232,60,short,62
qwen3_4b,processbench_gsm8k_qwen3_4b,gsm8k,xridv2_587a8476585a2c4cbc08b8c026a431524bb9ba0be893ddf45be4bbda797c5506,xgidv2_db30321c55473af5b20e1d4b9016f53f914862a7dfc6026c4c0b16fd3704e40b,0,3,2,0.4159526783705232,101,medium,25
qwen3_4b,processbench_gsm8k_qwen3_4b,gsm8k,xridv2_587f7859d3142c1b6215824081e312aef5e2658b449328b00c5e1c0e2ce990f3,xgidv2_cb900288cf4b49f95dafed1a03add0fa40d52567915f3fa57df5fd8b5f13fbee,1,3,-1,0.4315373528482523,63,short,
qwen3_4b,processbench_gsm8k_qwen3_4b,gsm8k,xridv2_5940417b5e69d9ece40fab5f7da425b6a1a4c8e7d34e58967e35ca68cd522323,xgidv2_4479933eb45e28a1da3c02c1e9d3cd3ba1bd330e2f2071a5b38e21c600128d96,4,-1,-1,0.4159526783705232,,CLEAN,
qwen3_4b,processbench_gsm8k_qwen3_4b,gsm8k,xridv2_59d092e5bac311a14f0be2cc0c3cd0475c8e976b4bab2e2a806476b6bca10a07,xgidv2_be47d5fb0e65e36d25d847114748ea94fdffaf468c9419e59e3e5cf5ebda6640,3,-1,0,0.4825789433732481,,CLEAN,33
qwen3_4b,processbench_gsm8k_qwen3_4b,gsm8k,xridv2_5a3458695a1be2c0c0ddf34e8aec1e899f28f000fa2c200a2cfe8f59062fa79f,xgidv2_d4073ebdb5a20a26b729d4c05cd804acb6891eeb879fe04c40d08f9a042f03da,4,-1,3,0.4159526783705232,,CLEAN,28
qwen3_4b,processbench_gsm8k_qwen3_4b,gsm8k,xridv2_5c1f59a2f50979490cceb2cf2be34004bbc82db886903922eadcf7f1f979e1f7,xgidv2_8af7aaf8c0280bc8c1d490b264dc633044e86a676c662457e4e8278332d439b0,1,-1,-1,0.4315373528482523,,CLEAN,
qwen3_4b,processbench_gsm8k_qwen3_4b,gsm8k,xridv2_5c2e7e3fdaddf581de07ad07b0f9e3b967f78bc9f80b5b54637bc3ad1c46da90,xgidv2_cc56016d45d8767e4261c3f1aafcbe7c96b0b99ed1e0b23418d455fe22c04553,4,-1,1,0.4159526783705232,,CLEAN,13
qwen3_4b,processbench_gsm8k_qwen3_4b,gsm8k,xridv2_5c45df5a1fea4fc2669c8957262c54bd740b2f99047d65273b286930b3e0bae6,xgidv2_5fe28c22e262b090cd22f1e54b0c5977b99baf9046fe32affdfe892ce6bc85f0,4,1,3,0.4159526783705232,141,long,99
qwen3_4b,processbench_gsm8k_qwen3_4b,gsm8k,xridv2_5c8c1ed22cd5e8855849e1758ae1bf6eb9682b3b4ced3312bd2994fe1f1360b8,xgidv2_3171ad4e61c0a39bfdf8eacf72c7a768a37b9eb0c1ce3cf0466601092d710fa8,2,-1,0,0.4309764488483708,,CLEAN,56
qwen3_4b,processbench_gsm8k_qwen3_4b,gsm8k,xridv2_5d12bc68b9335a5fb8942fb928096f5048db5ac9878f3a9039d7664e957dc11f,xgidv2_dd14159aceff954f3bcf91f39016e4564a14ad35fa9e39aca2579b4e92b72703,0,1,2,0.4159526783705232,54,short,36
qwen3_4b,processbench_gsm8k_qwen3_4b,gsm8k,xridv2_5da23f361bf173a261fdf2bcc6b4874de21af7436d1b6a956300abbf67ab47fe,xgidv2_f6e0aca963eac3addec9a8a3d5714fad9d3fb14faf262b4cf9e14408c3764e33,2,0,4,0.4309764488483708,83,short,22
qwen3_4b,processbench_gsm8k_qwen3_4b,gsm8k,xridv2_5dd495ef7ea23c1fb859dc1e04ee3ba6f1ecc52b30aa6090f4cf25aba039f77d,xgidv2_5ebac2c9abdbf2e40cf8b711be1f8c2fe3c609f8b69339dcbaec02d69dc2790c,3,1,0,0.4825789433732481,103,medium,94
qwen3_4b,processbench_gsm8k_qwen3_4b,gsm8k,xridv2_5e484842856d8f39b513764c597828dac4beb15cdfe04e59161fbe8eb4198f07,xgidv2_a4aab053fb2b9e06cc3d0ae18ab7632635db725814dfe9650ceddfe366012e84,1,-1,3,0.4315373528482523,,CLEAN,104
qwen3_4b,processbench_gsm8k_qwen3_4b,gsm8k,xridv2_60276d0b61f843672f1e4659c21bd67b362dfbb1c6b36384b31ecdc075eca987,xgidv2_880e122c6765e506266a0ce339a5c0945eb45fbc3090da0b1606e2c623c03588,4,-1,0,0.4159526783705232,,CLEAN,25
qwen3_4b,processbench_gsm8k_qwen3_4b,gsm8k,xridv2_60553b5d8fcd7adf44413b0490ed767dc7411f8c7bdcf5b2b978a7a48ec36688,xgidv2_24e9fc6087527e8cc99eb72ea17945e9e142823edc763ad165a0b91073469fb9,4,-1,5,0.4159526783705232,,CLEAN,14
qwen3_4b,processbench_gsm8k_qwen3_4b,gsm8k,xridv2_6069d78abfb4e83de980ee01e1796b14a1009c907bf024f8f97342a9450967f9,xgidv2_1e66260730cadbafe07b5b1077904362b421fdcd4b451cd8f16de79941aa45fc,4,-1,1,0.4159526783705232,,CLEAN,21
qwen3_4b,processbench_gsm8k_qwen3_4b,gsm8k,xridv2_60cec2c0e1bac0b3f432a1c66df14d34f88eaeefaff46f62d4205bd8830efd55,xgidv2_9dd88f9269d644837fde63a6253dc77021db87793baabeaea013ed51810ff783,1,0,1,0.4315373528482523,80,short,123
qwen3_4b,processbench_gsm8k_qwen3_4b,gsm8k,xridv2_6215ff2617efd1da0a78220c7efece807f7e248cb1b72f9d746fcc963287de13,xgidv2_901089a6fa403db0d0cb770496f9245818a6642d08f430460d0d775c80927cd2,4,3,4,0.4159526783705232,102,medium,16
qwen3_4b,processbench_gsm8k_qwen3_4b,gsm8k,xridv2_62d4a73685ede58cfdba702b11b51f87654f37e143213bb244a6f83862ce3c73,xgidv2_56468cf4706ee9de6f6b1b86a459395ce46ccfabe6da7461d6fb08b6a4c69e54,0,-1,-1,0.4159526783705232,,CLEAN,
qwen3_4b,processbench_gsm8k_qwen3_4b,gsm8k,xridv2_635d5c8c0d673a7a5f799e0faf44a62d2a6fd677a301f9f8cdd8e345c0bea947,xgidv2_067595a8f9fdd4ca30e598a3f6f5767e82351ea0aa7ab80600655b8e2daf1a60,2,1,-1,0.4309764488483708,139,long,
qwen3_4b,processbench_gsm8k_qwen3_4b,gsm8k,xridv2_637022ed19ff2a1ddd2ad09068ad30c12113d62a86427e9f8b45e148d1532813,xgidv2_27ed51e391717d7cb37e4333666889a480040cdbc24dca330bc4d93f6d836f5c,3,2,6,0.4825789433732481,22,short,10
qwen3_4b,processbench_gsm8k_qwen3_4b,gsm8k,xridv2_63f4c449d39f23bdcae543f3f412b0b4286eb7c2291cb034a653cd5a6a3243fa,xgidv2_c28009a2ee0393d6206920cc68e48ba6c5c3e697e140a9c13b3e28945abdcf32,1,-1,-1,0.4315373528482523,,CLEAN,
qwen3_4b,processbench_gsm8k_qwen3_4b,gsm8k,xridv2_641c99f35bd51a954d299a6cc444a4a7cf5aa8719360142ba7407e879c135175,xgidv2_362d0e8bac9213a84ca2a875a8cf35a6e782c3ee8d54c599dfd86ef82fcb52be,3,1,0,0.4825789433732481,136,long,16
qwen3_4b,processbench_gsm8k_qwen3_4b,gsm8k,xridv2_6557ce6e96ac895314372a75aa1c90c2ab79e13878ebc9ca83844449c5be0266,xgidv2_54a3531a8b79cc1cb7c717d680fdae61f5c05665977b1a03f7cee5366c41c741,0,0,0,0.4159526783705232,79,short,79
qwen3_4b,processbench_gsm8k_qwen3_4b,gsm8k,xridv2_65997669eed33c462aaf0a42a679476a8d56734ae4a77c45a3c3c01dc989cb16,xgidv2_de7f12ee6ea57170497795ed71c5cf66cc391a91939bbd9873a134f5abfdf551,3,-1,9,0.4825789433732481,,CLEAN,14
qwen3_4b,processbench_gsm8k_qwen3_4b,gsm8k,xridv2_66d338b0ddf729f3fbdaa9b26f1a647e1093d51d9bdaead50c8e48e50ee6b7ff,xgidv2_7777c9d6f85a30f464d2965b5ae424f7e52acc714e2e5f0becce327e025bdeb0,1,-1,0,0.4315373528482523,,CLEAN,93
qwen3_4b,processbench_gsm8k_qwen3_4b,gsm8k,xridv2_6789cbdcd33f60b75a08916ccd18c5d5c7810f5fff749f5dcf6af278132caf10,xgidv2_e1ec1c629199eefd07d582df7286bee3f8a64ab342c61dd96eae63a057701405,4,-1,1,0.4159526783705232,,CLEAN,21
qwen3_4b,processbench_gsm8k_qwen3_4b,gsm8k,xridv2_67db65f9eb18080ae519609d45fc4e58c2adc53c3d92b4c19276dfa945b41f15,xgidv2_bb35cf52370cb6e6f376dc38e8df60abde7d2109f66a6cec672f3a0b7b0f9c52,4,2,3,0.4159526783705232,43,short,54
qwen3_4b,processbench_gsm8k_qwen3_4b,gsm8k,xridv2_67dcf2351310c0df0ddc497d39d13f8592e6946f5f9cfa9cf8c035b1bfec7b19,xgidv2_c0f19e9e6beb333e5b92fa446ccb7e8f67de769843a00d541097da9780c751c2,0,-1,3,0.4159526783705232,,CLEAN,20
