access_tier,answer_process_stratum,candidate,detector,error_position_quartile,family,length_stratum,locator,model,prediction,reducer,score,target,task,trace_length,unit
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q2,math,long,3,qwen3_8b,3,step_max_token_argmax,0.38134286672934314,3,local,1122,math-253
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q2,math,medium,2,qwen3_8b,2,step_max_token_argmax,0.6468357072707464,2,local,565,math-254
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q3,math,short,0,qwen3_8b,-1,step_max_token_argmax,-0.5615114193077929,2,local,265,math-260
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q2,math,medium,0,qwen3_8b,0,step_max_token_argmax,0.18457590279130198,3,local,559,math-266
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q3,math,long,4,qwen3_8b,-1,step_max_token_argmax,-0.37177497655241043,3,local,589,math-269
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q2,math,short,2,qwen3_8b,-1,step_max_token_argmax,-0.265482075494867,2,local,262,math-270
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q2,math,medium,1,qwen3_8b,-1,step_max_token_argmax,-0.20272298250070442,1,local,391,math-273
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q2,math,short,3,qwen3_8b,-1,step_max_token_argmax,-0.36338062871908555,1,local,159,math-277
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q3,math,medium,3,qwen3_8b,3,step_max_token_argmax,0.2262454743781962,2,local,479,math-289
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q1,math,short,4,qwen3_8b,4,step_max_token_argmax,0.11288420711954984,1,local,248,math-290
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q2,math,long,11,qwen3_8b,11,step_max_token_argmax,0.36542892861356036,3,local,726,math-293
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q1,math,long,1,qwen3_8b,1,step_max_token_argmax,0.572240203155833,1,local,836,math-294
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q3,math,medium,4,qwen3_8b,4,step_max_token_argmax,-0.08046266633653489,6,local,539,math-308
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q3,math,long,0,qwen3_8b,0,step_max_token_argmax,0.39467123713265134,3,local,738,math-309
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q3,math,long,0,qwen3_8b,0,step_max_token_argmax,0.1547478957846058,8,local,816,math-311
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q1,math,long,2,qwen3_8b,2,step_max_token_argmax,0.591993369638593,0,local,658,math-326
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q2,math,medium,1,qwen3_8b,1,step_max_token_argmax,-0.05815155006379577,1,local,448,math-341
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q2,math,medium,2,qwen3_8b,-1,step_max_token_argmax,-0.25891003121919104,2,local,497,math-35
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q1,math,medium,0,qwen3_8b,-1,step_max_token_argmax,-0.2015856355150173,0,local,414,math-353
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q2,math,medium,3,qwen3_8b,3,step_max_token_argmax,0.1788426147328981,2,local,533,math-363
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q1,math,long,3,qwen3_8b,3,step_max_token_argmax,0.0814340947521992,2,local,578,math-386
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q2,math,long,3,qwen3_8b,3,step_max_token_argmax,-0.0893100656782563,3,local,1044,math-388
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q3,math,long,5,qwen3_8b,5,step_max_token_argmax,0.3177817124061035,6,local,1515,math-398
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q3,math,medium,3,qwen3_8b,3,step_max_token_argmax,-0.13157900426185332,3,local,559,math-408
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q2,math,long,0,qwen3_8b,0,step_max_token_argmax,-0.13998094707966074,3,local,640,math-422
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q1,math,medium,1,qwen3_8b,1,step_max_token_argmax,0.45252113868075855,0,local,505,math-426
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q3,math,short,1,qwen3_8b,-1,step_max_token_argmax,-0.5404089310261777,3,local,258,math-427
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q1,math,long,2,qwen3_8b,2,step_max_token_argmax,0.17014891991501638,0,local,587,math-434
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q3,math,medium,1,qwen3_8b,-1,step_max_token_argmax,-0.3767914586285209,2,local,363,math-437
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q4,math,medium,5,qwen3_8b,5,step_max_token_argmax,-0.17527695503138896,5,local,367,math-440
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q3,math,long,2,qwen3_8b,2,step_max_token_argmax,0.16813266929350285,4,local,1010,math-441
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q4,math,medium,2,qwen3_8b,2,step_max_token_argmax,0.04111471430283961,5,local,455,math-45
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q1,math,long,5,qwen3_8b,5,step_max_token_argmax,0.26895260935954785,4,local,1337,math-459
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q3,math,long,3,qwen3_8b,3,step_max_token_argmax,0.1591234846211222,3,local,973,math-46
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q3,math,long,2,qwen3_8b,2,step_max_token_argmax,0.1201536328471662,3,local,712,math-467
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q1,math,short,0,qwen3_8b,-1,step_max_token_argmax,-0.3208222030381377,0,local,260,math-473
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q2,math,short,1,qwen3_8b,1,step_max_token_argmax,0.24218956428908717,1,local,242,math-48
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q2,math,medium,4,qwen3_8b,4,step_max_token_argmax,0.22383984982141408,3,local,542,math-482
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q1,math,long,3,qwen3_8b,-1,step_max_token_argmax,-0.2520852691397355,1,local,817,math-484
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q1,math,short,2,qwen3_8b,2,step_max_token_argmax,0.012220265670693755,1,local,314,math-490
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q1,math,long,4,qwen3_8b,4,step_max_token_argmax,0.07382643841349823,0,local,1091,math-492
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q2,math,medium,2,qwen3_8b,2,step_max_token_argmax,0.3942924849821634,2,local,451,math-496
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q2,math,long,4,qwen3_8b,4,step_max_token_argmax,0.3403471281588902,3,local,835,math-499
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,math,short,0,qwen3_8b,-1,step_max_token_argmax,-0.26380394771440185,-1,local,250,math-500
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,math,medium,1,qwen3_8b,1,step_max_token_argmax,-0.03303163002361639,-1,local,469,math-504
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,math,medium,0,qwen3_8b,-1,step_max_token_argmax,-0.3037241362622709,-1,local,379,math-507
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,math,long,2,qwen3_8b,2,step_max_token_argmax,-0.07827333665896176,-1,local,863,math-510
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,math,medium,2,qwen3_8b,-1,step_max_token_argmax,-0.4817497217934701,-1,local,362,math-511
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,math,medium,1,qwen3_8b,-1,step_max_token_argmax,-0.33511776012211064,-1,local,366,math-516
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,math,medium,1,qwen3_8b,-1,step_max_token_argmax,-0.32300270884998983,-1,local,473,math-518
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,math,short,1,qwen3_8b,-1,step_max_token_argmax,-0.8710134610404752,-1,local,282,math-519
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,math,short,1,qwen3_8b,-1,step_max_token_argmax,-0.22258257282341598,-1,local,308,math-521
A,answer_correct_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q1,math,long,7,qwen3_8b,-1,step_max_token_argmax,-0.20117009680062675,1,local,738,math-522
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q1,math,medium,4,qwen3_8b,4,step_max_token_argmax,-0.06665661705327902,1,local,539,math-53
A,answer_correct_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q1,math,medium,0,qwen3_8b,0,step_max_token_argmax,0.3578179234792281,0,local,377,math-533
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q1,math,short,1,qwen3_8b,1,step_max_token_argmax,-0.17617621844032003,0,local,85,math-54
A,answer_correct_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q3,math,long,1,qwen3_8b,-1,step_max_token_argmax,-0.20392246929887534,3,local,880,math-550
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,math,medium,1,qwen3_8b,-1,step_max_token_argmax,-0.3067357849606635,-1,local,558,math-551
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,math,short,0,qwen3_8b,-1,step_max_token_argmax,-0.2490154736288598,-1,local,132,math-557
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,math,long,0,qwen3_8b,0,step_max_token_argmax,-0.08582638212950225,-1,local,574,math-558
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,math,short,0,qwen3_8b,0,step_max_token_argmax,0.033840227086070096,-1,local,178,math-562
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,math,medium,1,qwen3_8b,-1,step_max_token_argmax,-0.36315291085976653,-1,local,506,math-572
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q1,math,short,2,qwen3_8b,2,step_max_token_argmax,-0.13362038166118284,0,local,122,math-58
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,math,short,2,qwen3_8b,2,step_max_token_argmax,-0.15422506339068096,-1,local,119,math-587
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,math,medium,1,qwen3_8b,1,step_max_token_argmax,-0.14864946332806783,-1,local,460,math-588
A,answer_correct_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q4,math,medium,0,qwen3_8b,0,step_max_token_argmax,-0.02486273273221237,4,local,531,math-597
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,math,medium,8,qwen3_8b,-1,step_max_token_argmax,-0.4417254509839216,-1,local,441,math-598
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,math,short,0,qwen3_8b,-1,step_max_token_argmax,-0.5648108902232776,-1,local,223,math-599
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,math,medium,1,qwen3_8b,-1,step_max_token_argmax,-0.32930630696065516,-1,local,377,math-603
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,math,short,2,qwen3_8b,-1,step_max_token_argmax,-0.4966109934418116,-1,local,167,math-606
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,math,short,0,qwen3_8b,0,step_max_token_argmax,0.01287922619686141,-1,local,314,math-610
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q4,math,short,2,qwen3_8b,2,step_max_token_argmax,-0.10197021631524052,2,local,192,math-62
A,answer_correct_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q3,math,long,5,qwen3_8b,5,step_max_token_argmax,-0.1376860459734387,3,local,1086,math-620
A,answer_correct_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q2,math,short,3,qwen3_8b,3,step_max_token_argmax,0.21548872465468638,1,local,320,math-624
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,math,short,4,qwen3_8b,-1,step_max_token_argmax,-0.31709178395674764,-1,local,246,math-636
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,math,short,1,qwen3_8b,-1,step_max_token_argmax,-0.4625973604081247,-1,local,146,math-646
A,answer_correct_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q2,math,long,6,qwen3_8b,6,step_max_token_argmax,0.03161655473951182,2,local,745,math-652
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,math,long,0,qwen3_8b,0,step_max_token_argmax,0.09666382305790495,-1,local,1050,math-656
A,answer_correct_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q2,math,medium,1,qwen3_8b,1,step_max_token_argmax,-0.10983599868709047,3,local,468,math-663
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,math,short,3,qwen3_8b,-1,step_max_token_argmax,-0.7465385095806519,-1,local,149,math-664
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,math,short,2,qwen3_8b,-1,step_max_token_argmax,-0.20597370257100156,-1,local,172,math-672
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,math,long,3,qwen3_8b,3,step_max_token_argmax,0.10264310338366617,-1,local,1217,math-678
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q4,math,medium,7,qwen3_8b,7,step_max_token_argmax,0.1618680430406279,7,local,466,math-69
A,answer_correct_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q1,math,medium,3,qwen3_8b,3,step_max_token_argmax,0.16920001835242163,0,local,519,math-697
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,math,long,4,qwen3_8b,4,step_max_token_argmax,-0.06821950046522622,-1,local,641,math-706
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,math,long,3,qwen3_8b,3,step_max_token_argmax,-0.07088519027868564,-1,local,604,math-720
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,math,long,6,qwen3_8b,6,step_max_token_argmax,0.19379730616443097,-1,local,824,math-727
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,math,short,1,qwen3_8b,-1,step_max_token_argmax,-0.24764804878088803,-1,local,261,math-737
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,math,short,3,qwen3_8b,-1,step_max_token_argmax,-0.25007285203305274,-1,local,330,math-747
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,math,long,3,qwen3_8b,3,step_max_token_argmax,0.2827600906485075,-1,local,884,math-750
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,math,medium,4,qwen3_8b,-1,step_max_token_argmax,-0.1993103473008893,-1,local,538,math-757
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,math,medium,3,qwen3_8b,3,step_max_token_argmax,-0.14053248351862896,-1,local,357,math-759
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,math,long,0,qwen3_8b,-1,step_max_token_argmax,-0.2023876049050285,-1,local,633,math-760
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,math,short,1,qwen3_8b,-1,step_max_token_argmax,-0.5807556576697872,-1,local,197,math-767
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,math,short,1,qwen3_8b,-1,step_max_token_argmax,-0.625918161053687,-1,local,207,math-775
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,math,long,9,qwen3_8b,-1,step_max_token_argmax,-0.2404733069897196,-1,local,820,math-781
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,math,medium,3,qwen3_8b,3,step_max_token_argmax,-0.03512647553582673,-1,local,482,math-785
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,math,medium,1,qwen3_8b,1,step_max_token_argmax,0.17640257695193529,-1,local,467,math-789
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,math,medium,0,qwen3_8b,-1,step_max_token_argmax,-0.21595178006251142,-1,local,390,math-792
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,math,medium,1,qwen3_8b,-1,step_max_token_argmax,-0.2665953155256844,-1,local,508,math-797
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,math,long,0,qwen3_8b,0,step_max_token_argmax,-0.12173168328337697,-1,local,668,math-802
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,math,short,2,qwen3_8b,2,step_max_token_argmax,-0.18080350604654855,-1,local,317,math-804
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,math,long,4,qwen3_8b,-1,step_max_token_argmax,-0.24993150667346947,-1,local,790,math-807
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q2,math,short,1,qwen3_8b,-1,step_max_token_argmax,-0.25668090214298245,2,local,335,math-81
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,math,short,3,qwen3_8b,-1,step_max_token_argmax,-0.22884675258145407,-1,local,164,math-810
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,math,medium,1,qwen3_8b,-1,step_max_token_argmax,-0.2174625734363459,-1,local,446,math-816
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,math,short,1,qwen3_8b,-1,step_max_token_argmax,-0.3859218801990681,-1,local,278,math-817
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,math,medium,1,qwen3_8b,-1,step_max_token_argmax,-0.2586348720867113,-1,local,448,math-823
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,math,short,3,qwen3_8b,3,step_max_token_argmax,-0.12590675062576268,-1,local,185,math-826
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,math,short,0,qwen3_8b,0,step_max_token_argmax,-0.15069365564388065,-1,local,224,math-827
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,math,long,7,qwen3_8b,7,step_max_token_argmax,-0.10751082362293451,-1,local,2028,math-829
