phase_id,experiment_id,variant_id,task_id,dataset_id,population_id,cell_id,slice_id,metric_id,value,ci_low,ci_high,n_rows,n_groups,comparison_group_id,status,evidence_status,display_order,axis_value,source_artifact,source_sha256,source_row_selector,source_value_field,notes
P0,P0_BRIDGE,P0_S2B_FAMILY6_STEP_MAX_LOCAL_DETECTOR,processbench_first_error,processbench,historical_stage4_eight_cell_audit,aggregate,all,clean_abstention,0.5643289122455789,,,1270,635,p0_s2b_clean_abstention_d12d651c,COMPLETE,RETROSPECTIVE,5,4,results/reasoning_localization_03662_v1/phase_0/p0_s2b_pure_local_detector_bridge/P0_S2B_LOCAL_AGGREGATE.csv,d8b8d5cada4d8073cbd647f6f597ff0495a28c674d5ed8be646ddcf61dbe6164,variant_id=P0_S2B_FAMILY6_STEP_MAX_LOCAL_DETECTOR;metric_id=clean_abstention,value,Clean abstention with the local curve also serving as detector.
P0,P0_BRIDGE,P0_S2B_FAMILY6_STEP_MAX_LOCAL_DETECTOR,processbench_first_error,processbench,historical_stage4_eight_cell_audit,aggregate,all,within_one,0.4157311143348377,,,1270,635,p0_s2b_within_one_d12d651c,COMPLETE,RETROSPECTIVE,5,4,results/reasoning_localization_03662_v1/phase_0/p0_s2b_pure_local_detector_bridge/P0_S2B_LOCAL_AGGREGATE.csv,d8b8d5cada4d8073cbd647f6f597ff0495a28c674d5ed8be646ddcf61dbe6164,variant_id=P0_S2B_FAMILY6_STEP_MAX_LOCAL_DETECTOR;metric_id=within_one,value,Within-one localization with the local curve also serving as detector.
P0,P0_BRIDGE,P0_S2B_FAMILY6_STEP_MAX_LOCAL_DETECTOR,processbench_first_error,processbench,historical_stage4_eight_cell_audit,CLEAN_TO_FALSE_POSITIVE,all,prediction_flip_count,67,,,1270,635,p0_s2b_prediction_flip_count_d12d651c,COMPLETE,RETROSPECTIVE,40,,results/reasoning_localization_03662_v1/phase_0/p0_s2b_pure_local_detector_bridge/P0_S2B_PREDICTION_FLIP_SUMMARY.csv,6d7b22b15707bcf000a7f90d4652dd2e0cb65cc7682bf1c8716e8da330bf0af8,flip_kind=CLEAN_TO_FALSE_POSITIVE,count,Deterministic S2A-to-S2B detector-only prediction flips.
P0,P0_BRIDGE,P0_S2B_FAMILY6_STEP_MAX_LOCAL_DETECTOR,processbench_first_error,processbench,historical_stage4_eight_cell_audit,ERROR_ABSTENTION_TO_LOCALIZED,all,prediction_flip_count,52,,,1270,635,p0_s2b_prediction_flip_count_d12d651c,COMPLETE,RETROSPECTIVE,41,,results/reasoning_localization_03662_v1/phase_0/p0_s2b_pure_local_detector_bridge/P0_S2B_PREDICTION_FLIP_SUMMARY.csv,6d7b22b15707bcf000a7f90d4652dd2e0cb65cc7682bf1c8716e8da330bf0af8,flip_kind=ERROR_ABSTENTION_TO_LOCALIZED,count,Deterministic S2A-to-S2B detector-only prediction flips.
P0,P0_BRIDGE,P0_S2B_FAMILY6_STEP_MAX_LOCAL_DETECTOR,processbench_first_error,processbench,historical_stage4_eight_cell_audit,ERROR_LOCALIZED_TO_ABSTENTION,all,prediction_flip_count,51,,,1270,635,p0_s2b_prediction_flip_count_d12d651c,COMPLETE,RETROSPECTIVE,42,,results/reasoning_localization_03662_v1/phase_0/p0_s2b_pure_local_detector_bridge/P0_S2B_PREDICTION_FLIP_SUMMARY.csv,6d7b22b15707bcf000a7f90d4652dd2e0cb65cc7682bf1c8716e8da330bf0af8,flip_kind=ERROR_LOCALIZED_TO_ABSTENTION,count,Deterministic S2A-to-S2B detector-only prediction flips.
P0,P0_BRIDGE,P0_S2B_FAMILY6_STEP_MAX_LOCAL_DETECTOR,processbench_first_error,processbench,historical_stage4_eight_cell_audit,ERROR_TO_EXACT,all,prediction_flip_count,13,,,1270,635,p0_s2b_prediction_flip_count_d12d651c,COMPLETE,RETROSPECTIVE,43,,results/reasoning_localization_03662_v1/phase_0/p0_s2b_pure_local_detector_bridge/P0_S2B_PREDICTION_FLIP_SUMMARY.csv,6d7b22b15707bcf000a7f90d4652dd2e0cb65cc7682bf1c8716e8da330bf0af8,flip_kind=ERROR_TO_EXACT,count,Deterministic S2A-to-S2B detector-only prediction flips.
P0,P0_BRIDGE,P0_S2B_FAMILY6_STEP_MAX_LOCAL_DETECTOR,processbench_first_error,processbench,historical_stage4_eight_cell_audit,EXACT_TO_NONEXACT,all,prediction_flip_count,23,,,1270,635,p0_s2b_prediction_flip_count_d12d651c,COMPLETE,RETROSPECTIVE,44,,results/reasoning_localization_03662_v1/phase_0/p0_s2b_pure_local_detector_bridge/P0_S2B_PREDICTION_FLIP_SUMMARY.csv,6d7b22b15707bcf000a7f90d4652dd2e0cb65cc7682bf1c8716e8da330bf0af8,flip_kind=EXACT_TO_NONEXACT,count,Deterministic S2A-to-S2B detector-only prediction flips.
P0,P0_BRIDGE,P0_S2B_FAMILY6_STEP_MAX_LOCAL_DETECTOR,processbench_first_error,processbench,historical_stage4_eight_cell_audit,FALSE_POSITIVE_TO_CLEAN,all,prediction_flip_count,52,,,1270,635,p0_s2b_prediction_flip_count_d12d651c,COMPLETE,RETROSPECTIVE,45,,results/reasoning_localization_03662_v1/phase_0/p0_s2b_pure_local_detector_bridge/P0_S2B_PREDICTION_FLIP_SUMMARY.csv,6d7b22b15707bcf000a7f90d4652dd2e0cb65cc7682bf1c8716e8da330bf0af8,flip_kind=FALSE_POSITIVE_TO_CLEAN,count,Deterministic S2A-to-S2B detector-only prediction flips.
P0,P0_BRIDGE,P0_S2B_FAMILY6_STEP_MAX_LOCAL_DETECTOR,processbench_first_error,processbench,historical_stage4_eight_cell_audit,NO_FLIP,all,prediction_flip_count,1012,,,1270,635,p0_s2b_prediction_flip_count_d12d651c,COMPLETE,RETROSPECTIVE,46,,results/reasoning_localization_03662_v1/phase_0/p0_s2b_pure_local_detector_bridge/P0_S2B_PREDICTION_FLIP_SUMMARY.csv,6d7b22b15707bcf000a7f90d4652dd2e0cb65cc7682bf1c8716e8da330bf0af8,flip_kind=NO_FLIP,count,Deterministic S2A-to-S2B detector-only prediction flips.
P0,P0_BRIDGE,P0_S3A_RAW_ENTROPY_STEP_MAX_LOCAL_DETECTOR,processbench_first_error,processbench,historical_stage4_eight_cell_audit,aggregate,all,macro_f1,0.3110940034934562,,,1270,635,p0_s3a_macro_f1_d12d651c,COMPLETE,RETROSPECTIVE,6,5,results/reasoning_localization_03662_v1/phase_0/p0_s3a_raw_entropy_representation_bridge/P0_S3A_LOCAL_AGGREGATE.csv,0e4584f26168b439136b36d8067cfed3a34c48be42d7af0728bc72570e72b2c7,variant_id=P0_S3A_RAW_ENTROPY_STEP_MAX_LOCAL_DETECTOR;metric_id=macro_f1,value,Raw-entropy representation bridge on the unchanged S2B detector/reducer/population contract; audit only.
P0,P0_BRIDGE,P0_S3A_RAW_ENTROPY_STEP_MAX_LOCAL_DETECTOR,processbench_first_error,processbench,historical_stage4_eight_cell_audit,aggregate,all,exact_error,0.22324284511784512,,,1270,635,p0_s3a_exact_error_d12d651c,COMPLETE,RETROSPECTIVE,6,5,results/reasoning_localization_03662_v1/phase_0/p0_s3a_raw_entropy_representation_bridge/P0_S3A_LOCAL_AGGREGATE.csv,0e4584f26168b439136b36d8067cfed3a34c48be42d7af0728bc72570e72b2c7,variant_id=P0_S3A_RAW_ENTROPY_STEP_MAX_LOCAL_DETECTOR;metric_id=exact_error,value,Exact-error localization after the representation-only raw-entropy bridge.
P0,P0_BRIDGE,P0_S3A_RAW_ENTROPY_STEP_MAX_LOCAL_DETECTOR,processbench_first_error,processbench,historical_stage4_eight_cell_audit,aggregate,all,clean_abstention,0.5435289456122789,,,1270,635,p0_s3a_clean_abstention_d12d651c,COMPLETE,RETROSPECTIVE,6,5,results/reasoning_localization_03662_v1/phase_0/p0_s3a_raw_entropy_representation_bridge/P0_S3A_LOCAL_AGGREGATE.csv,0e4584f26168b439136b36d8067cfed3a34c48be42d7af0728bc72570e72b2c7,variant_id=P0_S3A_RAW_ENTROPY_STEP_MAX_LOCAL_DETECTOR;metric_id=clean_abstention,value,Clean abstention after the representation-only raw-entropy bridge.
P0,P0_BRIDGE,P0_S3A_RAW_ENTROPY_STEP_MAX_LOCAL_DETECTOR,processbench_first_error,processbench,historical_stage4_eight_cell_audit,aggregate,all,within_one,0.4508354824844186,,,1270,635,p0_s3a_within_one_d12d651c,COMPLETE,RETROSPECTIVE,6,5,results/reasoning_localization_03662_v1/phase_0/p0_s3a_raw_entropy_representation_bridge/P0_S3A_LOCAL_AGGREGATE.csv,0e4584f26168b439136b36d8067cfed3a34c48be42d7af0728bc72570e72b2c7,variant_id=P0_S3A_RAW_ENTROPY_STEP_MAX_LOCAL_DETECTOR;metric_id=within_one,value,Within-one localization after the representation-only raw-entropy bridge.
P0,P0_BRIDGE,P0_S3A_RAW_ENTROPY_STEP_MAX_LOCAL_DETECTOR,processbench_first_error,processbench,historical_stage4_eight_cell_audit,CLEAN_TO_FALSE_POSITIVE,all,prediction_flip_count,53,,,1270,635,p0_s3a_prediction_flip_count_d12d651c,COMPLETE,RETROSPECTIVE,47,,results/reasoning_localization_03662_v1/phase_0/p0_s3a_raw_entropy_representation_bridge/P0_S3A_PREDICTION_FLIP_SUMMARY.csv,02c8ebf318d172de19fc855f99df34e27afd795d77469872b73842608d58ce41,flip_kind=CLEAN_TO_FALSE_POSITIVE,count,Deterministic S2B-to-S3A representation-only prediction flips.
P0,P0_BRIDGE,P0_S3A_RAW_ENTROPY_STEP_MAX_LOCAL_DETECTOR,processbench_first_error,processbench,historical_stage4_eight_cell_audit,CLEAN_WRONG_STEP_CHANGED,all,prediction_flip_count,53,,,1270,635,p0_s3a_prediction_flip_count_d12d651c,COMPLETE,RETROSPECTIVE,48,,results/reasoning_localization_03662_v1/phase_0/p0_s3a_raw_entropy_representation_bridge/P0_S3A_PREDICTION_FLIP_SUMMARY.csv,02c8ebf318d172de19fc855f99df34e27afd795d77469872b73842608d58ce41,flip_kind=CLEAN_WRONG_STEP_CHANGED,count,Deterministic S2B-to-S3A representation-only prediction flips.
P0,P0_BRIDGE,P0_S3A_RAW_ENTROPY_STEP_MAX_LOCAL_DETECTOR,processbench_first_error,processbench,historical_stage4_eight_cell_audit,ERROR_ABSTENTION_TO_LOCALIZED,all,prediction_flip_count,44,,,1270,635,p0_s3a_prediction_flip_count_d12d651c,COMPLETE,RETROSPECTIVE,49,,results/reasoning_localization_03662_v1/phase_0/p0_s3a_raw_entropy_representation_bridge/P0_S3A_PREDICTION_FLIP_SUMMARY.csv,02c8ebf318d172de19fc855f99df34e27afd795d77469872b73842608d58ce41,flip_kind=ERROR_ABSTENTION_TO_LOCALIZED,count,Deterministic S2B-to-S3A representation-only prediction flips.
P0,P0_BRIDGE,P0_S3A_RAW_ENTROPY_STEP_MAX_LOCAL_DETECTOR,processbench_first_error,processbench,historical_stage4_eight_cell_audit,ERROR_LOCALIZED_TO_ABSTENTION,all,prediction_flip_count,31,,,1270,635,p0_s3a_prediction_flip_count_d12d651c,COMPLETE,RETROSPECTIVE,50,,results/reasoning_localization_03662_v1/phase_0/p0_s3a_raw_entropy_representation_bridge/P0_S3A_PREDICTION_FLIP_SUMMARY.csv,02c8ebf318d172de19fc855f99df34e27afd795d77469872b73842608d58ce41,flip_kind=ERROR_LOCALIZED_TO_ABSTENTION,count,Deterministic S2B-to-S3A representation-only prediction flips.
P0,P0_BRIDGE,P0_S3A_RAW_ENTROPY_STEP_MAX_LOCAL_DETECTOR,processbench_first_error,processbench,historical_stage4_eight_cell_audit,ERROR_NONEXACT_CHANGED,all,prediction_flip_count,181,,,1270,635,p0_s3a_prediction_flip_count_d12d651c,COMPLETE,RETROSPECTIVE,51,,results/reasoning_localization_03662_v1/phase_0/p0_s3a_raw_entropy_representation_bridge/P0_S3A_PREDICTION_FLIP_SUMMARY.csv,02c8ebf318d172de19fc855f99df34e27afd795d77469872b73842608d58ce41,flip_kind=ERROR_NONEXACT_CHANGED,count,Deterministic S2B-to-S3A representation-only prediction flips.
P0,P0_BRIDGE,P0_S3A_RAW_ENTROPY_STEP_MAX_LOCAL_DETECTOR,processbench_first_error,processbench,historical_stage4_eight_cell_audit,ERROR_TO_EXACT,all,prediction_flip_count,76,,,1270,635,p0_s3a_prediction_flip_count_d12d651c,COMPLETE,RETROSPECTIVE,52,,results/reasoning_localization_03662_v1/phase_0/p0_s3a_raw_entropy_representation_bridge/P0_S3A_PREDICTION_FLIP_SUMMARY.csv,02c8ebf318d172de19fc855f99df34e27afd795d77469872b73842608d58ce41,flip_kind=ERROR_TO_EXACT,count,Deterministic S2B-to-S3A representation-only prediction flips.
P0,P0_BRIDGE,P0_S3A_RAW_ENTROPY_STEP_MAX_LOCAL_DETECTOR,processbench_first_error,processbench,historical_stage4_eight_cell_audit,EXACT_TO_NONEXACT,all,prediction_flip_count,71,,,1270,635,p0_s3a_prediction_flip_count_d12d651c,COMPLETE,RETROSPECTIVE,53,,results/reasoning_localization_03662_v1/phase_0/p0_s3a_raw_entropy_representation_bridge/P0_S3A_PREDICTION_FLIP_SUMMARY.csv,02c8ebf318d172de19fc855f99df34e27afd795d77469872b73842608d58ce41,flip_kind=EXACT_TO_NONEXACT,count,Deterministic S2B-to-S3A representation-only prediction flips.
P0,P0_BRIDGE,P0_S3A_RAW_ENTROPY_STEP_MAX_LOCAL_DETECTOR,processbench_first_error,processbench,historical_stage4_eight_cell_audit,FALSE_POSITIVE_TO_CLEAN,all,prediction_flip_count,49,,,1270,635,p0_s3a_prediction_flip_count_d12d651c,COMPLETE,RETROSPECTIVE,54,,results/reasoning_localization_03662_v1/phase_0/p0_s3a_raw_entropy_representation_bridge/P0_S3A_PREDICTION_FLIP_SUMMARY.csv,02c8ebf318d172de19fc855f99df34e27afd795d77469872b73842608d58ce41,flip_kind=FALSE_POSITIVE_TO_CLEAN,count,Deterministic S2B-to-S3A representation-only prediction flips.
P0,P0_BRIDGE,P0_S3A_RAW_ENTROPY_STEP_MAX_LOCAL_DETECTOR,processbench_first_error,processbench,historical_stage4_eight_cell_audit,NO_FLIP,all,prediction_flip_count,712,,,1270,635,p0_s3a_prediction_flip_count_d12d651c,COMPLETE,RETROSPECTIVE,55,,results/reasoning_localization_03662_v1/phase_0/p0_s3a_raw_entropy_representation_bridge/P0_S3A_PREDICTION_FLIP_SUMMARY.csv,02c8ebf318d172de19fc855f99df34e27afd795d77469872b73842608d58ce41,flip_kind=NO_FLIP,count,Deterministic S2B-to-S3A representation-only prediction flips.
P0,P0_BRIDGE,P0_S3B_IU29_STEP_MAX_LOCAL_DETECTOR,processbench_first_error,processbench,historical_stage4_eight_cell_audit,aggregate,all,macro_f1,0.2996587594711835,,,1270,635,p0_s3b_macro_f1_d12d651c,COMPLETE,RETROSPECTIVE,7,6,results/reasoning_localization_03662_v1/phase_0/p0_s3b_iu29_representation_bridge/P0_S3B_LOCAL_AGGREGATE.csv,08369b31d61f7db079659be605b3201220f5bf80add4ae7d3bcb0ac4b3f4ba75,variant_id=P0_S3B_IU29_STEP_MAX_LOCAL_DETECTOR;metric_id=macro_f1,value,IU29 representation bridge on the unchanged S3A detector/reducer/population contract; audit only.
P0,P0_BRIDGE,P0_S3B_IU29_STEP_MAX_LOCAL_DETECTOR,processbench_first_error,processbench,historical_stage4_eight_cell_audit,aggregate,all,exact_error,0.2213336825703847,,,1270,635,p0_s3b_exact_error_d12d651c,COMPLETE,RETROSPECTIVE,7,6,results/reasoning_localization_03662_v1/phase_0/p0_s3b_iu29_representation_bridge/P0_S3B_LOCAL_AGGREGATE.csv,08369b31d61f7db079659be605b3201220f5bf80add4ae7d3bcb0ac4b3f4ba75,variant_id=P0_S3B_IU29_STEP_MAX_LOCAL_DETECTOR;metric_id=exact_error,value,Exact-error localization after the representation-only IU29 bridge.
P0,P0_BRIDGE,P0_S3B_IU29_STEP_MAX_LOCAL_DETECTOR,processbench_first_error,processbench,historical_stage4_eight_cell_audit,aggregate,all,clean_abstention,0.5312812812812813,,,1270,635,p0_s3b_clean_abstention_d12d651c,COMPLETE,RETROSPECTIVE,7,6,results/reasoning_localization_03662_v1/phase_0/p0_s3b_iu29_representation_bridge/P0_S3B_LOCAL_AGGREGATE.csv,08369b31d61f7db079659be605b3201220f5bf80add4ae7d3bcb0ac4b3f4ba75,variant_id=P0_S3B_IU29_STEP_MAX_LOCAL_DETECTOR;metric_id=clean_abstention,value,Clean abstention after the representation-only IU29 bridge.
P0,P0_BRIDGE,P0_S3B_IU29_STEP_MAX_LOCAL_DETECTOR,processbench_first_error,processbench,historical_stage4_eight_cell_audit,aggregate,all,within_one,0.4679026524106311,,,1270,635,p0_s3b_within_one_d12d651c,COMPLETE,RETROSPECTIVE,7,6,results/reasoning_localization_03662_v1/phase_0/p0_s3b_iu29_representation_bridge/P0_S3B_LOCAL_AGGREGATE.csv,08369b31d61f7db079659be605b3201220f5bf80add4ae7d3bcb0ac4b3f4ba75,variant_id=P0_S3B_IU29_STEP_MAX_LOCAL_DETECTOR;metric_id=within_one,value,Within-one localization after the representation-only IU29 bridge.
P0,P0_BRIDGE,P0_S3B_IU29_STEP_MAX_LOCAL_DETECTOR,processbench_first_error,processbench,historical_stage4_eight_cell_audit,CLEAN_TO_FALSE_POSITIVE,all,prediction_flip_count,55,,,1270,635,p0_s3b_prediction_flip_count_d12d651c,COMPLETE,RETROSPECTIVE,56,,results/reasoning_localization_03662_v1/phase_0/p0_s3b_iu29_representation_bridge/P0_S3B_PREDICTION_FLIP_SUMMARY.csv,1d42f70ba408c071f2509aef968731b98a0f8ba54414a836b585cda3015d961b,flip_kind=CLEAN_TO_FALSE_POSITIVE,count,Deterministic S3A-to-S3B representation-only prediction flips.
P0,P0_BRIDGE,P0_S3B_IU29_STEP_MAX_LOCAL_DETECTOR,processbench_first_error,processbench,historical_stage4_eight_cell_audit,CLEAN_WRONG_STEP_CHANGED,all,prediction_flip_count,45,,,1270,635,p0_s3b_prediction_flip_count_d12d651c,COMPLETE,RETROSPECTIVE,57,,results/reasoning_localization_03662_v1/phase_0/p0_s3b_iu29_representation_bridge/P0_S3B_PREDICTION_FLIP_SUMMARY.csv,1d42f70ba408c071f2509aef968731b98a0f8ba54414a836b585cda3015d961b,flip_kind=CLEAN_WRONG_STEP_CHANGED,count,Deterministic S3A-to-S3B representation-only prediction flips.
P0,P0_BRIDGE,P0_S3B_IU29_STEP_MAX_LOCAL_DETECTOR,processbench_first_error,processbench,historical_stage4_eight_cell_audit,ERROR_ABSTENTION_TO_LOCALIZED,all,prediction_flip_count,36,,,1270,635,p0_s3b_prediction_flip_count_d12d651c,COMPLETE,RETROSPECTIVE,58,,results/reasoning_localization_03662_v1/phase_0/p0_s3b_iu29_representation_bridge/P0_S3B_PREDICTION_FLIP_SUMMARY.csv,1d42f70ba408c071f2509aef968731b98a0f8ba54414a836b585cda3015d961b,flip_kind=ERROR_ABSTENTION_TO_LOCALIZED,count,Deterministic S3A-to-S3B representation-only prediction flips.
P0,P0_BRIDGE,P0_S3B_IU29_STEP_MAX_LOCAL_DETECTOR,processbench_first_error,processbench,historical_stage4_eight_cell_audit,ERROR_LOCALIZED_TO_ABSTENTION,all,prediction_flip_count,19,,,1270,635,p0_s3b_prediction_flip_count_d12d651c,COMPLETE,RETROSPECTIVE,59,,results/reasoning_localization_03662_v1/phase_0/p0_s3b_iu29_representation_bridge/P0_S3B_PREDICTION_FLIP_SUMMARY.csv,1d42f70ba408c071f2509aef968731b98a0f8ba54414a836b585cda3015d961b,flip_kind=ERROR_LOCALIZED_TO_ABSTENTION,count,Deterministic S3A-to-S3B representation-only prediction flips.
P0,P0_BRIDGE,P0_S3B_IU29_STEP_MAX_LOCAL_DETECTOR,processbench_first_error,processbench,historical_stage4_eight_cell_audit,ERROR_NONEXACT_CHANGED,all,prediction_flip_count,169,,,1270,635,p0_s3b_prediction_flip_count_d12d651c,COMPLETE,RETROSPECTIVE,60,,results/reasoning_localization_03662_v1/phase_0/p0_s3b_iu29_representation_bridge/P0_S3B_PREDICTION_FLIP_SUMMARY.csv,1d42f70ba408c071f2509aef968731b98a0f8ba54414a836b585cda3015d961b,flip_kind=ERROR_NONEXACT_CHANGED,count,Deterministic S3A-to-S3B representation-only prediction flips.
P0,P0_BRIDGE,P0_S3B_IU29_STEP_MAX_LOCAL_DETECTOR,processbench_first_error,processbench,historical_stage4_eight_cell_audit,ERROR_TO_EXACT,all,prediction_flip_count,64,,,1270,635,p0_s3b_prediction_flip_count_d12d651c,COMPLETE,RETROSPECTIVE,61,,results/reasoning_localization_03662_v1/phase_0/p0_s3b_iu29_representation_bridge/P0_S3B_PREDICTION_FLIP_SUMMARY.csv,1d42f70ba408c071f2509aef968731b98a0f8ba54414a836b585cda3015d961b,flip_kind=ERROR_TO_EXACT,count,Deterministic S3A-to-S3B representation-only prediction flips.
P0,P0_BRIDGE,P0_S3B_IU29_STEP_MAX_LOCAL_DETECTOR,processbench_first_error,processbench,historical_stage4_eight_cell_audit,EXACT_TO_NONEXACT,all,prediction_flip_count,53,,,1270,635,p0_s3b_prediction_flip_count_d12d651c,COMPLETE,RETROSPECTIVE,62,,results/reasoning_localization_03662_v1/phase_0/p0_s3b_iu29_representation_bridge/P0_S3B_PREDICTION_FLIP_SUMMARY.csv,1d42f70ba408c071f2509aef968731b98a0f8ba54414a836b585cda3015d961b,flip_kind=EXACT_TO_NONEXACT,count,Deterministic S3A-to-S3B representation-only prediction flips.
P0,P0_BRIDGE,P0_S3B_IU29_STEP_MAX_LOCAL_DETECTOR,processbench_first_error,processbench,historical_stage4_eight_cell_audit,FALSE_POSITIVE_TO_CLEAN,all,prediction_flip_count,37,,,1270,635,p0_s3b_prediction_flip_count_d12d651c,COMPLETE,RETROSPECTIVE,63,,results/reasoning_localization_03662_v1/phase_0/p0_s3b_iu29_representation_bridge/P0_S3B_PREDICTION_FLIP_SUMMARY.csv,1d42f70ba408c071f2509aef968731b98a0f8ba54414a836b585cda3015d961b,flip_kind=FALSE_POSITIVE_TO_CLEAN,count,Deterministic S3A-to-S3B representation-only prediction flips.
P0,P0_BRIDGE,P0_S3B_IU29_STEP_MAX_LOCAL_DETECTOR,processbench_first_error,processbench,historical_stage4_eight_cell_audit,NO_FLIP,all,prediction_flip_count,792,,,1270,635,p0_s3b_prediction_flip_count_d12d651c,COMPLETE,RETROSPECTIVE,64,,results/reasoning_localization_03662_v1/phase_0/p0_s3b_iu29_representation_bridge/P0_S3B_PREDICTION_FLIP_SUMMARY.csv,1d42f70ba408c071f2509aef968731b98a0f8ba54414a836b585cda3015d961b,flip_kind=NO_FLIP,count,Deterministic S3A-to-S3B representation-only prediction flips.
P0,P0_BRIDGE,P0_S4_IU29_STEP_MAX_LOCAL_DETECTOR_FIVEFOLD,processbench_first_error,processbench,historical_stage4_eight_cell_audit,aggregate,all,macro_f1,0.29401957271717755,,,1270,635,p0_s4_iu29_step_max_local_detector_fivefold_macro_f1,COMPLETE,RETROSPECTIVE,8,7,results/reasoning_localization_03662_v1/phase_0/p0_s4_fivefold_split_bridge/P0_S4_LOCAL_AGGREGATE.csv,e9c18f0c4759654b9c0b823b211a4afe508457813eefbd819b7fa7362890cef7,variant_id=P0_S4_IU29_STEP_MAX_LOCAL_DETECTOR_FIVEFOLD;metric_id=macro_f1,value,Five-fold split bridge on unchanged historical rows and frozen IU29 score/locator.
P0,P0_BRIDGE,P0_S4_IU29_STEP_MAX_LOCAL_DETECTOR_FIVEFOLD,processbench_first_error,processbench,historical_stage4_eight_cell_audit,aggregate,all,exact_error,0.21855568092270222,,,1270,635,p0_s4_iu29_step_max_local_detector_fivefold_exact_error,COMPLETE,RETROSPECTIVE,8,7,results/reasoning_localization_03662_v1/phase_0/p0_s4_fivefold_split_bridge/P0_S4_LOCAL_AGGREGATE.csv,e9c18f0c4759654b9c0b823b211a4afe508457813eefbd819b7fa7362890cef7,variant_id=P0_S4_IU29_STEP_MAX_LOCAL_DETECTOR_FIVEFOLD;metric_id=exact_error,value,Five-fold split bridge on unchanged historical rows and frozen IU29 score/locator.
P0,P0_BRIDGE,P0_S4_IU29_STEP_MAX_LOCAL_DETECTOR_FIVEFOLD,processbench_first_error,processbench,historical_stage4_eight_cell_audit,aggregate,all,clean_abstention,0.4878503503503504,,,1270,635,p0_s4_iu29_step_max_local_detector_fivefold_clean_abstention,COMPLETE,RETROSPECTIVE,8,7,results/reasoning_localization_03662_v1/phase_0/p0_s4_fivefold_split_bridge/P0_S4_LOCAL_AGGREGATE.csv,e9c18f0c4759654b9c0b823b211a4afe508457813eefbd819b7fa7362890cef7,variant_id=P0_S4_IU29_STEP_MAX_LOCAL_DETECTOR_FIVEFOLD;metric_id=clean_abstention,value,Five-fold split bridge on unchanged historical rows and frozen IU29 score/locator.
P0,P0_BRIDGE,P0_S4_IU29_STEP_MAX_LOCAL_DETECTOR_FIVEFOLD,processbench_first_error,processbench,historical_stage4_eight_cell_audit,aggregate,all,within_one,0.4682151747976216,,,1270,635,p0_s4_iu29_step_max_local_detector_fivefold_within_one,COMPLETE,RETROSPECTIVE,8,7,results/reasoning_localization_03662_v1/phase_0/p0_s4_fivefold_split_bridge/P0_S4_LOCAL_AGGREGATE.csv,e9c18f0c4759654b9c0b823b211a4afe508457813eefbd819b7fa7362890cef7,variant_id=P0_S4_IU29_STEP_MAX_LOCAL_DETECTOR_FIVEFOLD;metric_id=within_one,value,Five-fold split bridge on unchanged historical rows and frozen IU29 score/locator.
